Provider_ID,Hospital_Name,Measure_ID,Gastrointestinal,Eye,Nervous System,Musculoskeletal,Skin,Genitourinary,Cardiovascular,Start_Date,End_Date
"050009","QUEEN OF THE VALLEY MEDICAL CENTER","OP-26","3166","777","164","628","23","208","531","01/01/2012","12/31/2012"
"050013","ST HELENA HOSPITAL","OP-26","1338","141","3","312","12","226","148","01/01/2012","12/31/2012"
"050014","SUTTER AMADOR HOSPITAL","OP-26","799","183","217","108","12","122","96","01/01/2012","12/31/2012"
"050017","MERCY GENERAL HOSPITAL","OP-26","1090","912","617","993","51","402","611","01/01/2012","12/31/2012"
"050018","PACIFIC ALLIANCE MEDICAL CENTER","OP-26","1207","258","0","146","153","94","48","01/01/2012","12/31/2012"
"050022","RIVERSIDE COMMUNITY HOSPITAL","OP-26","3138","0","38","142","91","241","671","01/01/2012","12/31/2012"
"050024","PARADISE VALLEY HOSPITAL","OP-26","130","556","7","601","712","552","21","01/01/2012","12/31/2012"
"050025","UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER","OP-26","7167","1738","5441","1231","80","601","63","01/01/2012","12/31/2012"
"050026","GROSSMONT HOSPITAL","OP-26","5213","613","1678","837","728","578","678","01/01/2012","12/31/2012"
"050028","MAD RIVER COMMUNITY HOSPITAL","OP-26","2212","0","1444","718","746","132","24","01/01/2012","12/31/2012"
"050030","OROVILLE HOSPITAL","OP-26","2135","710","516","419","286","104","82","01/01/2012","12/31/2012"
"050036","BAKERSFIELD MEMORIAL HOSPITAL","OP-26","1574","0","4","586","579","230","448","01/01/2012","12/31/2012"
"050038","SANTA CLARA VALLEY MEDICAL CENTER","OP-26","3533","968","158","3596","4337","3031","1484","01/01/2012","12/31/2012"
"050039","ENLOE MEDICAL CENTER","OP-26","5353","23","138","1761","2038","359","548","01/01/2012","12/31/2012"
"050040","LAC/OLIVE VIEW-UCLA MEDICAL CENTER","OP-26","1232","1331","2","1223","1","687","131","01/01/2012","12/31/2012"
"050042","ST ELIZABETH COMMUNITY HOSPITAL","OP-26","1016","619","3","169","40","70","28","01/01/2012","12/31/2012"
"050043","ALTA BATES SUMMIT MEDICAL CENTER","OP-26","961","0","15","80","135","223","425","01/01/2012","12/31/2012"
"050045","EL CENTRO REGIONAL MEDICAL CENTER","OP-26","2723","876","591","2098","9238","1450","738","01/01/2012","12/31/2012"
"050047","CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP","OP-26","1728","1258","63","403","185","418","478","01/01/2012","12/31/2012"
"050054","SAN GORGONIO MEMORIAL HOSPITAL","OP-26","987","0","998","70","97","165","2482","01/01/2012","12/31/2012"
"050055","CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS","OP-26","846","142","99","114","36","58","53","01/01/2012","12/31/2012"
"050056","ANTELOPE VALLEY HOSPITAL","OP-26","115","0","34","11","5","3","192","01/01/2012","12/31/2012"
"050057","KAWEAH DELTA MEDICAL CENTER","OP-26","4658","1","281","516","37","301","123","01/01/2012","12/31/2012"
"050058","GLENDALE MEM HOSPITAL & HLTH CENTER","OP-26","2337","630","37","196","1570","57","410","01/01/2012","12/31/2012"
"050060","COMMUNITY REGIONAL MEDICAL CENTER","OP-26","4330","291","34","178","127","271","514","01/01/2012","12/31/2012"
"050063","HOLLYWOOD PRESBYTERIAN MEDICAL CENTER","OP-26","1105","143","29","89","59","65","421","01/01/2012","12/31/2012"
"050067","OAK VALLEY DISTRICT HOSPITAL","OP-26","472","5","156","152","3","4","6","01/01/2012","12/31/2012"
"050069","ST JOSEPH HOSPITAL","OP-26","10264","2076","1529","1930","2777","982","1507","01/01/2012","12/31/2012"
"050077","SCRIPPS MERCY HOSPITAL","OP-26","5491","436","35","518","264","692","363","01/01/2012","12/31/2012"
"050078","PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO","OP-26","711","106","84","235","63","142","90","01/01/2012","12/31/2012"
"050079","DOCTORS MEDICAL CENTER - SAN PABLO","OP-26","594","181","193","184","345","54","162","01/01/2012","12/31/2012"
"050082","ST JOHNS REGIONAL MEDICAL CENTER","OP-26","1591","481","106","303","22","119","574","01/01/2012","12/31/2012"
"050084","ST JOSEPHS MEDICAL CENTER OF STOCKTON","OP-26","767","0","11","93","347","108","1645","01/01/2012","12/31/2012"
"050089","COMMUNITY HOSPITAL OF SAN BERNARDINO","OP-26","897","325","0","9","9","20","67","01/01/2012","12/31/2012"
"050090","SONOMA VALLEY HOSPITAL","OP-26","370","164","204","239","8","25","6","01/01/2012","12/31/2012"
"050091","COMMUNITY HOSPITAL OF HUNTINGTON PARK","OP-26","329","0","0","109","253","23","51","01/01/2012","12/31/2012"
"050093","SAINT AGNES MEDICAL CENTER","OP-26","4605","2556","107","2777","5432","666","1034","01/01/2012","12/31/2012"
"050096","DOCTORS HOSPITAL OF WEST COVINA, INC","OP-26","28","0","0","418","4","18","0","01/01/2012","12/31/2012"
"050099","SAN ANTONIO COMMUNITY HOSPITAL","OP-26","3509","19","8","180","136","271","833","01/01/2012","12/31/2012"
"050100","SHARP MEMORIAL HOSPITAL","OP-26","5863","2222","1531","867","259","1060","1252","01/01/2012","12/31/2012"
"050101","SUTTER SOLANO MEDICAL CENTER","OP-26","801","481","78","183","68","71","155","01/01/2012","12/31/2012"
"050102","PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER","OP-26","439","0","11","188","218","574","144","01/01/2012","12/31/2012"
"050103","WHITE MEMORIAL MEDICAL CENTER","OP-26","2158","183","2375","1659","1510","188","736","01/01/2012","12/31/2012"
"050104","SAINT FRANCIS MEDICAL CENTER","OP-26","1298","143","43","63","15","81","340","01/01/2012","12/31/2012"
"050107","MARIAN REGIONAL MEDICAL CENTER","OP-26","741","7","48","422","199","123","467","01/01/2012","12/31/2012"
"050108","SUTTER GENERAL HOSPITAL","OP-26","3892","0","60","928","83","542","1071","01/01/2012","12/31/2012"
"050110","LOMPOC VALLEY MEDICAL CENTER","OP-26","2630","678","301","2329","1839","417","540","01/01/2012","12/31/2012"
"050111","TEMPLE COMMUNITY HOSPITAL","OP-26","433","821","85","225","0","110","35","01/01/2012","12/31/2012"
"050112","SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL","OP-26","4131","173","4707","2974","2204","2553","1136","01/01/2012","12/31/2012"
"050113","SAN MATEO MEDICAL CENTER","OP-26","1080","176","109","125","16","35","40","01/01/2012","12/31/2012"
"050115","PALOMAR HEALTH DOWNTOWN CAMPUS","OP-26","1089","624","71","446","53","303","208","01/01/2012","12/31/2012"
"050116","NORTHRIDGE HOSPITAL MEDICAL CENTER","OP-26","927","448","16","283","71","143","461","01/01/2012","12/31/2012"
"050118","DOCTORS HOSPITAL OF MANTECA","OP-26","2629","37","909","745","974","164","53","01/01/2012","12/31/2012"
"050121","ADVENTIST MEDICAL CENTER","OP-26","0","6","142","874","417","278","465","01/01/2012","12/31/2012"
"050122","DAMERON HOSPITAL","OP-26","1167","162","1643","685","15","304","499","01/01/2012","12/31/2012"
"050124","USC VERDUGO HILLS HOSPITAL","OP-26","680","339","21","585","15","97","12","01/01/2012","12/31/2012"
"050125","REGIONAL MEDICAL CENTER OF SAN JOSE","OP-26","682","965","29","357","397","111","294","01/01/2012","12/31/2012"
"050126","VALLEY PRESBYTERIAN HOSPITAL","OP-26","3570","258","7","1907","1272","110","445","01/01/2012","12/31/2012"
"050127","WOODLAND MEMORIAL HOSPITAL","OP-26","3510","330","533","578","50","125","126","01/01/2012","12/31/2012"
"050128","TRI-CITY MEDICAL CENTER","OP-26","527","71","89","426","2043","199","1454","01/01/2012","12/31/2012"
"050129","ST BERNARDINE MEDICAL CENTER","OP-26","483","167","57","978","376","250","214","01/01/2012","12/31/2012"
"050131","NOVATO COMMUNITY HOSPITAL","OP-26","188","49","9","46","11","23","17","01/01/2012","12/31/2012"
"050132","SAN GABRIEL VALLEY MEDICAL CENTER","OP-26","832","712","45","133","18","247","595","01/01/2012","12/31/2012"
"050133","RIDEOUT MEMORIAL HOSPITAL","OP-26","1278","751","1627","244","190","519","389","01/01/2012","12/31/2012"
"050135","SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD","OP-26","162","324","154","243","2","76","283","01/01/2012","12/31/2012"
"050136","PETALUMA VALLEY HOSPITAL","OP-26","546","196","90","155","24","50","35","01/01/2012","12/31/2012"
"050145","COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA","OP-26","1471","551","299","662","2074","140","304","01/01/2012","12/31/2012"
"050149","CALIFORNIA HOSPITAL MEDICAL CENTER LA","OP-26","1729","113","8","199","64","98","436","01/01/2012","12/31/2012"
"050150","SIERRA NEVADA MEMORIAL HOSPITAL","OP-26","608","0","9","135","527","72","111","01/01/2012","12/31/2012"
"050152","SAINT FRANCIS MEMORIAL HOSPITAL","OP-26","724","65","278","457","13","48","10","01/01/2012","12/31/2012"
"050153","O'CONNOR HOSPITAL","OP-26","1701","338","833","426","51","51","592","01/01/2012","12/31/2012"
"050158","ENCINO HOSPITAL MEDICAL CENTER","OP-26","56","39","0","14","0","8","3","01/01/2012","12/31/2012"
"050159","VENTURA COUNTY MEDICAL CENTER","OP-26","2079","225","29","3620","6717","1666","48","01/01/2012","12/31/2012"
"050167","SAN JOAQUIN GENERAL HOSPITAL","OP-26","1809","60","42","1089","453","202","735","01/01/2012","12/31/2012"
"050168","ST JUDE MEDICAL CENTER","OP-26","12317","1554","458","1456","177","501","952","01/01/2012","12/31/2012"
"050169","PRESBYTERIAN INTERCOMMUNITY HOSPITAL","OP-26","6493","647","2589","3194","4823","886","2032","01/01/2012","12/31/2012"
"050174","SANTA ROSA MEMORIAL HOSPITAL","OP-26","3424","10","1585","1073","118","237","2849","01/01/2012","12/31/2012"
"050179","EMANUEL MEDICAL CENTER","OP-26","1048","72","28","1626","1580","605","130","01/01/2012","12/31/2012"
"050180","JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS","OP-26","429","0","2","32","7","80","160","01/01/2012","12/31/2012"
"050189","GEORGE L MEE MEMORIAL HOSPITAL","OP-26","0","0","0","0","0","0","0","01/01/2012","12/31/2012"
"050191","ST MARY MEDICAL CENTER","OP-26","1745","393","44","93","12","53","589","01/01/2012","12/31/2012"
"050192","ADVENTIST MEDICAL CENTER - REEDLEY","OP-26","179","0","0","142","59","31","5","01/01/2012","12/31/2012"
"050194","WATSONVILLE COMMUNITY HOSPITAL","OP-26","1057","0","18","1004","2337","177","97","01/01/2012","12/31/2012"
"050195","WASHINGTON HOSPITAL","OP-26","263","0","17","135","135","142","129","01/01/2012","12/31/2012"
"050197","SEQUOIA HOSPITAL","OP-26","423","234","46","265","10","236","401","01/01/2012","12/31/2012"
"050204","PALMDALE REGIONAL MEDICAL CENTER","OP-26","190","0","29","496","69","190","25","01/01/2012","12/31/2012"
"050205","GLENDORA COMMUNITY HOSPITAL","OP-26","1","107","2","3","0","8","0","01/01/2012","12/31/2012"
"050211","ALAMEDA HOSPITAL","OP-26","262","547","10","573","667","108","19","01/01/2012","12/31/2012"
"050222","SHARP CHULA VISTA MEDICAL CENTER","OP-26","2074","863","46","169","79","165","258","01/01/2012","12/31/2012"
"050224","HOAG MEMORIAL HOSPITAL PRESBYTERIAN","OP-26","10715","1014","645","1728","4978","1322","1461","01/01/2012","12/31/2012"
"050225","FEATHER RIVER HOSPITAL","OP-26","2540","74","10","781","818","155","606","01/01/2012","12/31/2012"
"050226","AHMC ANAHEIM REGIONAL MEDICAL CENTER","OP-26","1518","42","170","817","1226","419","466","01/01/2012","12/31/2012"
"050228","SAN FRANCISCO GENERAL HOSPITAL","OP-26","9912","625","489","1758","5502","1237","1226","01/01/2012","12/31/2012"
"050230","GARDEN GROVE HOSPITAL & MEDICAL CENTER","OP-26","91","154","0","0","323","43","16","01/01/2012","12/31/2012"
"050231","POMONA VALLEY HOSPITAL MEDICAL CENTER","OP-26","4505","1254","9","298","155","837","695","01/01/2012","12/31/2012"
"050232","FRENCH HOSPITAL MEDICAL CENTER","OP-26","659","590","98","199","28","207","285","01/01/2012","12/31/2012"
"050234","SHARP CORONADO HOSPITAL AND HLTHCR CTR","OP-26","874","142","62","217","3","12","2","01/01/2012","12/31/2012"
"050235","PROVIDENCE SAINT JOSEPH MEDICAL CTR","OP-26","3094","106","303","456","80","322","360","01/01/2012","12/31/2012"
"050236","SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES","OP-26","1454","0","5","59","62","48","85","01/01/2012","12/31/2012"
"050238","METHODIST HOSPITAL OF SOUTHERN CA","OP-26","586","53","58","228","29","177","209","01/01/2012","12/31/2012"
"050239","GLENDALE ADVENTIST MEDICAL CENTER","OP-26","1841","4","827","1775","709","193","1047","01/01/2012","12/31/2012"
"050242","DOMINICAN HOSPITAL","OP-26","1778","0","25","212","38","148","241","01/01/2012","12/31/2012"
"050243","DESERT REGIONAL MEDICAL CENTER","OP-26","2733","3","6","4972","2027","670","268","01/01/2012","12/31/2012"
"050245","ARROWHEAD REGIONAL MEDICAL CENTER","OP-26","1739","1263","950","1080","199","297","122","01/01/2012","12/31/2012"
"050248","NATIVIDAD MEDICAL CENTER","OP-26","1489","35","0","802","1190","308","14","01/01/2012","12/31/2012"
"050254","MARSHALL MEDICAL CENTER","OP-26","1267","0","41","106","143","129","100","01/01/2012","12/31/2012"
"050257","GOOD SAMARITAN HOSPITAL","OP-26","29","0","0","0","44","31","0","01/01/2012","12/31/2012"
"050261","SIERRA VIEW DISTRICT HOSPITAL","OP-26","1450","341","0","0","4","169","61","01/01/2012","12/31/2012"
"050262","RONALD REAGAN UCLA MEDICAL CENTER","OP-26","7035","4967","1343","2296","17210","3331","2086","01/01/2012","12/31/2012"
"050272","REDLANDS COMMUNITY HOSPITAL","OP-26","1726","0","2","357","339","306","432","01/01/2012","12/31/2012"
"050276","CONTRA COSTA REGIONAL MEDICAL CENTER","OP-26","2485","322","214","995","1780","300","254","01/01/2012","12/31/2012"
"050278","PROVIDENCE HOLY CROSS MEDICAL CENTER","OP-26","2756","0","27","169","55","141","413","01/01/2012","12/31/2012"
"050279","HI-DESERT MEDICAL CENTER","OP-26","789","410","88","226","137","89","41","01/01/2012","12/31/2012"
"050280","MERCY MEDICAL CENTER REDDING","OP-26","989","1","21","510","2126","139","517","01/01/2012","12/31/2012"
"050281","ALHAMBRA HOSPITAL MEDICAL CENTER","OP-26","1458","1021","23","59","82","184","123","01/01/2012","12/31/2012"
"050283","VALLEYCARE MEDICAL CENTER","OP-26","3143","570","244","795","551","275","493","01/01/2012","12/31/2012"
"050289","SETON MEDICAL CENTER","OP-26","1076","922","77","537","1004","344","114344","01/01/2012","12/31/2012"
"050290","PROVIDENCE SAINT JOHN'S HEALTH CENTER","OP-26","1078","153","11","928","1626","286","369","01/01/2012","12/31/2012"
"050291","SUTTER MEDICAL CENTER OF SANTA ROSA","OP-26","977","0","638","247","19","247","262","01/01/2012","12/31/2012"
"050292","RIVERSIDE COUNTY REGIONAL MEDICAL CENTER","OP-26","640","180","232","103","17","129","101","01/01/2012","12/31/2012"
"050295","MERCY HOSPITAL","OP-26","1938","7","14","1338","42","304","312","01/01/2012","12/31/2012"
"050296","HAZEL HAWKINS MEMORIAL HOSPITAL","OP-26","550","114","31","53","0","15","21","01/01/2012","12/31/2012"
"050298","BARSTOW COMMUNITY HOSPITAL","OP-26","591","165","0","496","708","94","44","01/01/2012","12/31/2012"
"050300","ST MARY MEDICAL CENTER","OP-26","3153","1113","40","544","52","371","429","01/01/2012","12/31/2012"
"050301","UKIAH VALLEY MEDICAL CENTER/HOSPITAL D","OP-26","1305","341","607","721","544","105","200","01/01/2012","12/31/2012"
"050305","ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP","OP-26","1146","748","127","88","341","456","201","01/01/2012","12/31/2012"
"050308","EL CAMINO HOSPITAL","OP-26","2902","299","18","1563","2283","2348","461","01/01/2012","12/31/2012"
"050309","SUTTER ROSEVILLE MEDICAL CENTER","OP-26","715","406","97","1344","1513","284","472","01/01/2012","12/31/2012"
"050313","SUTTER TRACY COMMUNITY HOSPITAL","OP-26","1253","143","800","148","3","41","0","01/01/2012","12/31/2012"
"050315","KERN MEDICAL CENTER","OP-26","4","1","1","15","3","5","0","01/01/2012","12/31/2012"
"050320","ALAMEDA COUNTY MEDICAL CENTER","OP-26","2464","222","2","100","31","90","70","01/01/2012","12/31/2012"
"050324","SCRIPPS MEMORIAL HOSPITAL LA JOLLA","OP-26","1095","728","148","355","86","490","433","01/01/2012","12/31/2012"
"050327","LOMA LINDA UNIVERSITY MEDICAL CENTER","OP-26","6714","1322","2044","1037","508","717","1133","01/01/2012","12/31/2012"
"050329","CORONA REGIONAL MEDICAL CENTER","OP-26","1438","74","2","74","34","148","56","01/01/2012","12/31/2012"
"050334","SALINAS VALLEY MEMORIAL HOSPITAL","OP-26","1010","0","43","685","1254","238","853","01/01/2012","12/31/2012"
"050335","SONORA REGIONAL MEDICAL CENTER","OP-26","3052","0","2327","2399","4758","211","626","01/01/2012","12/31/2012"
"050336","LODI MEMORIAL HOSPITAL","OP-26","262","0","7","198","196","102","639","01/01/2012","12/31/2012"
"050342","PIONEERS MEMORIAL HEALTHCARE DISTRICT","OP-26","364","192","244","485","225","94","26","01/01/2012","12/31/2012"
"050348","UNIVERSITY OF CALIFORNIA IRVINE MED CENTER","OP-26","3408","2607","59","1090","4475","1847","568","01/01/2012","12/31/2012"
"050350","BEVERLY HOSPITAL","OP-26","767","113","588","396","1289","73","569","01/01/2012","12/31/2012"
"050351","TORRANCE MEMORIAL MEDICAL CENTER","OP-26","2939","1571","264","1434","2179","1491","1197","01/01/2012","12/31/2012"
"050352","BARTON MEMORIAL HOSPITAL","OP-26","167","0","2","62","69","18","30","01/01/2012","12/31/2012"
"050353","PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE","OP-26","4259","201","220","356","406","391","451","01/01/2012","12/31/2012"
"050357","GOLETA VALLEY COTTAGE HOSPITAL","OP-26","39","116","12","623","2155","105","12","01/01/2012","12/31/2012"
"050359","TULARE REGIONAL MEDICAL CENTER","OP-26","1820","297","13","50","68","122","139","01/01/2012","12/31/2012"
"050360","MARIN GENERAL HOSPITAL","OP-26","1235","481","280","140","252","160","379","01/01/2012","12/31/2012"
"050367","NORTHBAY MEDICAL CENTER","OP-26","139","0","12","123","4","136","34","01/01/2012","12/31/2012"
"050373","LAC+USC MEDICAL CENTER","OP-26","4396","1036","0","1087","1848","1146","18","01/01/2012","12/31/2012"
"050376","LAC/HARBOR-UCLA MED CENTER","OP-26","2879","349","175","473","1847","546","89","01/01/2012","12/31/2012"
"050378","PACIFICA HOSPITAL OF THE VALLEY","OP-26","43","0","0","14","1","8","1","01/01/2012","12/31/2012"
"050380","GOOD SAMARITAN HOSPITAL","OP-26","910","69","77","547","1098","129","557","01/01/2012","12/31/2012"
"050382","CITRUS VALLEY MEDICAL CENTER-IC CAMPUS","OP-26","1872","0","285","334","34","385","258","01/01/2012","12/31/2012"
"050390","HEMET VALLEY MEDICAL CENTER","OP-26","185","0","1","93","23","130","164","01/01/2012","12/31/2012"
"050393","PIH HOSPITAL - DOWNEY","OP-26","3702","119","183","243","27","138","323","01/01/2012","12/31/2012"
"050394","COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA","OP-26","2167","667","987","1064","54","498","488","01/01/2012","12/31/2012"
"050396","SANTA BARBARA COTTAGE HOSPITAL","OP-26","1742","323","105","336","27","259","700","01/01/2012","12/31/2012"
"050397","COALINGA REGIONAL MEDICAL CENTER","OP-26","0","0","0","0","0","0","0","01/01/2012","12/31/2012"
"050407","CHINESE HOSPITAL","OP-26","2964","1018","41","40","10","103","31","01/01/2012","12/31/2012"
"050414","MERCY HOSPITAL OF FOLSOM","OP-26","4118","0","0","239","16","77","30","01/01/2012","12/31/2012"
"050417","SUTTER COAST HOSPITAL","OP-26","1461","419","57","449","21","125","32","01/01/2012","12/31/2012"
"050423","PALO VERDE HOSPITAL","OP-26","359","62","1","0","7","0","3","01/01/2012","12/31/2012"
"050424","SCRIPPS GREEN HOSPITAL","OP-26","10260","0","179","682","168","169","728","01/01/2012","12/31/2012"
