State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,Strata_Determining_Factors,Number_Counties,Population_Size,Min_Population_Size,Max_Population_Size,Population_Density,Min_Population_Density,Max_Population_Density,Poverty,Min_Poverty,Max_Poverty,Age_19_Under,Min_Age_19_Under,Max_Age_19_Under,Age_19_64,Min_Age_19_64,Max_Age_19_65,Age_65_84,Min_Age_65_84,Max_Age_65_85,Age_85_and_Over,Min_Age_85_and_Over,Max_Age_85_and_Over,White,Min_White,Max_White,Black,Min_Black,Max_Black,Native_American,Min_Native_American,Max_Native_American,Asian,Min_Asian,Max_Asian,Hispanic,Min_Hispanic,Max_Hispanic
02,150,Kodiak Island,Alaska,AK,78,"frontier status, population size, poverty, age",43,13051,765,16949,2,0,7,8.7,7.2,11.2,31.5,19.4,30.4,62.8,57,70.2,5.2,5.6,14.1,0.5,0.4,2.3,62.1,68.4,98.7,1.2,0,1.6,15.7,0.4,16.2,17.5,0,3.2,6.7,1.1,22.6
02,164,Lake and Peninsula,Alaska,AK,83,"frontier status, population size, poverty, age",29,1570,577,9328,0,0,6,16.6,10.4,18.1,34.1,18.8,36.8,59,55.8,65.2,6.4,6.1,15.3,0.4,0.5,2.7,23.4,23.4,98.6,0,0,2.4,71.5,0.5,71.5,0.8,0.1,1.1,1.3,1.1,49.5
02,170,Matanuska-Susitna,Alaska,AK,77,"frontier status, population size",15,76006,26995,76006,3,3,7,10.5,8.6,21.7,29.1,22.2,33.6,64.2,56.9,64.2,6.2,6.2,13.5,0.5,0.6,2.3,88.3,55.7,95.5,1.1,0.2,1.6,5.7,1,41.5,1,0.3,1.5,2.8,2.8,71.5
02,180,Nome,Alaska,AK,83,"frontier status, population size, poverty, age",29,9328,577,9328,0,0,6,17.4,10.4,18.1,37.5,18.8,36.8,56.6,55.8,65.2,5.2,6.1,15.3,0.7,0.5,2.7,20,23.4,98.6,0.5,0,2.4,75.7,0.5,71.5,1.1,0.1,1.1,1.1,1.1,49.5
02,185,North Slope,Alaska,AK,80,"frontier status, population size, poverty, age",41,6924,1303,12284,0,0,5,11.6,9.7,13.7,39.5,20.1,31.6,55.4,55.4,67.3,4.5,7.8,16.4,0.6,0.8,2.2,15.7,77.4,99.4,1.1,0.1,2.8,72,0.5,16.3,7.1,0,1.1,3.9,1.7,27.8
02,188,Northwest Arctic,Alaska,AK,83,"frontier status, population size, poverty, age",29,7621,577,9328,0,0,6,17,10.4,18.1,41.7,18.8,36.8,53.1,55.8,65.2,5,6.1,15.3,0.2,0.5,2.7,13.1,23.4,98.6,0.1,0,2.4,83.6,0.5,71.5,1,0.1,1.1,5.6,1.1,49.5
02,201,Prince of Wales-Outer Ketchikan,Alaska,AK,80,"frontier status, population size, poverty, age",41,5660,1303,12284,1,0,5,13.8,9.7,13.7,26.8,20.1,31.6,64.9,55.4,67.3,7.9,7.8,16.4,0.4,0.8,2.2,53.5,77.4,99.4,0.2,0.1,2.8,40.9,0.5,16.3,0.4,0,1.1,2.4,1.7,27.8
02,220,Sitka,Alaska,AK,78,"frontier status, population size, poverty, age",43,8986,765,16949,3,0,7,7.7,7.2,11.2,27,19.4,30.4,62.8,57,70.2,9.5,5.6,14.1,0.7,0.4,2.3,68.4,68.4,98.7,0.4,0,1.6,20.1,0.4,16.2,5.6,0,3.2,3.9,1.1,22.6
02,232,Skagway-Hoonah-Angoon,Alaska,AK,80,"frontier status, population size, poverty, age",41,3126,1303,12284,0,0,5,11.6,9.7,13.7,22.8,20.1,31.6,68,55.4,67.3,8.3,7.8,16.4,0.9,0.8,2.2,61.2,77.4,99.4,0.2,0.1,2.8,35.6,0.5,16.3,0.1,0,1.1,4.1,1.7,27.8
02,240,Southeast Fairbanks,Alaska,AK,80,"frontier status, population size, poverty, age",41,6614,1303,12284,0,0,5,15.7,9.7,13.7,30.8,20.1,31.6,61.5,55.4,67.3,7.2,7.8,16.4,0.5,0.8,2.2,81.8,77.4,99.4,2.8,0.1,2.8,11.5,0.5,16.3,0.8,0,1.1,3.3,1.7,27.8
02,261,Valdez-Cordova,Alaska,AK,78,"frontier status, population size, poverty, age",43,9899,765,16949,0,0,7,9.1,7.2,11.2,27.4,19.4,30.4,65.8,57,70.2,6.2,5.6,14.1,0.6,0.4,2.3,76.8,68.4,98.7,0.5,0,1.6,14.6,0.4,16.2,4.2,0,3.2,2.4,1.1,22.6
02,270,Wade Hampton,Alaska,AK,88,"frontier status, population size, poverty, age",23,7541,1644,9259,0,1,6,25.1,15.5,22.5,47.2,21.1,32.7,47.6,50.4,61,4.7,11.8,18.8,0.4,1.3,4.2,4.7,82.7,98.4,0,0,5.8,93.4,0.5,16.2,0.1,0.1,1,0.4,1,78.7
02,280,Wrangell-Petersburg,Alaska,AK,78,"frontier status, population size, poverty, age",43,6245,765,16949,1,0,7,8.9,7.2,11.2,27,19.4,30.4,62.2,57,70.2,9.5,5.6,14.1,1.3,0.4,2.3,75.7,68.4,98.7,0.2,0,1.6,16.2,0.4,16.2,2.2,0,3.2,2.7,1.1,22.6
02,282,Yakutat,Alaska,AK,78,"frontier status, population size, poverty, age",43,722,765,16949,0,0,7,10.8,7.2,11.2,22.1,19.4,30.4,70.2,57,70.2,7.2,5.6,14.1,0.4,0.4,2.3,57.8,68.4,98.7,0.1,0,1.6,40.6,0.4,16.2,0.7,0,3.2,0.8,1.1,22.6
02,290,Yukon-Koyukuk,Alaska,AK,83,"frontier status, population size, poverty, age",29,6143,577,9328,0,0,6,17.5,10.4,18.1,32.3,18.8,36.8,59.4,55.8,65.2,7.5,6.1,15.3,0.8,0.5,2.7,26.9,23.4,98.6,0.1,0,2.4,69.9,0.5,71.5,0.5,0.1,1.1,1.3,1.1,49.5
04,001,Apache,Arizona,AZ,77,"frontier status, population size",15,69343,26995,76006,6,3,7,27.5,8.6,21.7,36.8,22.2,33.6,53.5,56.9,64.2,8.8,6.2,13.5,0.9,0.6,2.3,22.2,55.7,95.5,0.6,0.2,1.6,76.1,1,41.5,0.3,0.3,1.5,4.6,2.8,71.5
04,003,Cochise,Arizona,AZ,7,"frontier status, population size, poverty",33,126106,125339,247571,20,37,604,16.3,16.3,20.8,27.1,26.3,31.7,56.9,57,61.4,14.4,7.7,13.1,1.6,1,1.9,90.1,43.7,93,4.4,2.4,52.5,1.3,0.2,5.3,2.1,0.6,3,30.8,1.4,54.6
04,005,Coconino,Arizona,AZ,77,"frontier status, population size",15,123866,26995,76006,7,3,7,15.6,8.6,21.7,29,22.2,33.6,63.3,56.9,64.2,7,6.2,13.5,0.7,0.6,2.3,66.1,55.7,95.5,1.3,0.2,1.6,29.9,1,41.5,1.2,0.3,1.5,11.6,2.8,71.5
04,007,Gila,Arizona,AZ,36,"frontier status, population size, poverty, age",23,51663,26383,48687,11,24,60,17.1,15.8,23.3,25.4,25,26.8,53.7,57.7,60.2,18.7,11.6,14.9,2.2,1.6,2.4,83.5,58.3,93.9,0.7,0.4,40.6,14.6,0.2,20.2,0.6,0.2,0.7,16.3,1.1,17.6
04,009,Graham,Arizona,AZ,51,"frontier status, population size, poverty, age, population density",33,33073,27269,43226,7,14,41,20.5,18,24.6,30.1,23.5,32.2,57.2,54.9,62.5,11.1,9.6,12.6,1.6,1.2,1.8,80.4,48.6,97,2.2,0.7,50.7,16.3,0.2,7.1,0.7,0.2,2.3,27.8,1,67.7
04,011,Greenlee,Arizona,AZ,78,"frontier status, population size, poverty, age",43,7521,765,16949,4,0,7,11.2,7.2,11.2,30,19.4,30.4,58.8,57,70.2,9.9,5.6,14.1,1.3,0.4,2.3,96.2,68.4,98.7,0.8,0,1.6,1.9,0.4,16.2,0.5,0,3.2,46.4,1.1,22.6
04,012,La Paz,Arizona,AZ,88,"frontier status, population size, poverty, age",23,20238,1644,9259,4,1,6,17.2,15.5,22.5,20.6,21.1,32.7,50.4,50.4,61,26,11.8,18.8,2.9,1.3,4.2,84.2,82.7,98.4,1,0,5.8,13.2,0.5,16.2,0.6,0.1,1,22.8,1,78.7
04,013,Maricopa,Arizona,AZ,1,"frontier status, population size",34,3635528,1214361,3635528,395,395,20520,12.8,7.6,18.9,28.6,22.8,29.8,60.3,59.5,63.8,9.7,7.5,12.7,1.4,1,2.5,89,53.7,86.1,4.3,4.3,38.3,2.2,0.2,1.2,2.9,2.2,16.2,28.7,3.1,46.4
04,015,Mohave,Arizona,AZ,6,"frontier status, population size, poverty",53,187200,111380,231954,14,43,697,14.9,12.4,16.5,23.3,22.4,29.6,55.9,57.8,62.9,18.8,8.5,16.2,2,1.1,2.7,94.2,65.8,95,1,1,30.1,2.5,0.3,1.9,1.1,0.7,3.4,12.8,1.9,21
04,017,Navajo,Arizona,AZ,8,"frontier status, population size, poverty",54,108432,54746,94031,11,47,164,21.4,16.5,22.1,33.9,22.2,30.9,55.1,57.5,64.2,10.1,8.5,14.1,0.9,1.1,2.1,48.5,41.6,96.6,1.1,1.1,51.9,48.8,0.2,3.2,0.4,0.4,2.1,8.7,0.7,20.8
04,019,Pima,Arizona,AZ,3,"frontier status, population size, poverty",39,924786,550521,928032,101,432,8966,14.3,11.2,19.6,26,22.4,32,59.6,58.4,66.3,12.5,7.4,12.4,1.9,1,2.3,88.7,45.6,87.6,3.4,3.4,51.3,3.6,0.2,3.6,2.6,1.5,9,31.6,2.2,43.6
04,021,Pinal,Arizona,AZ,7,"frontier status, population size, poverty",33,229549,125339,247571,43,37,604,14.6,16.3,20.8,26.1,26.3,31.7,59.4,57,61.4,13.1,7.7,13.1,1.4,1,1.9,86.9,43.7,93,3.5,2.4,52.5,7.4,0.2,5.3,1.1,0.6,3,29.6,1.4,54.6
04,023,Santa Cruz,Arizona,AZ,51,"frontier status, population size, poverty, age, population density",33,42009,27269,43226,34,14,41,19.2,18,24.6,33.4,23.5,32.2,55,54.9,62.5,10.4,9.6,12.6,1.2,1.2,1.8,97.7,48.6,97,0.6,0.7,50.7,0.8,0.2,7.1,0.8,0.2,2.3,80.4,1,67.7
04,025,Yavapai,Arizona,AZ,16,"frontier status, population size, poverty, age",27,198701,118395,277035,24,39,457,12,9.7,12.9,21.1,21.3,25.4,56.9,55.3,62,19.5,11.8,19.5,2.5,1.9,3.4,95.6,83.5,96.3,0.7,1,14.1,1.7,0.1,1.1,0.8,0.4,3.3,11.5,0.8,13.7
04,027,Yuma,Arizona,AZ,7,"frontier status, population size, poverty",33,181277,125339,247571,33,37,604,18,16.3,20.8,30.8,26.3,31.7,51.8,57,61.4,15.6,7.7,13.1,1.8,1,1.9,93,43.7,93,2.7,2.4,52.5,1.9,0.2,5.3,1.4,0.6,3,54.6,1.4,54.6
05,001,Arkansas,Arkansas,AR,75,"frontier status, population size, poverty, age, population density",37,20073,6228,19495,20,15,22,17.3,17,24.9,24.9,22.3,28.6,59.5,55.2,63.8,13.8,11,15.1,1.8,1.8,2.6,74.6,30,97.1,24.5,1.1,69.6,0.1,0.1,1.6,0.4,0.1,0.5,1.1,0.7,37.8
05,003,Ashley,Arkansas,AR,68,"frontier status, population size, poverty, age, population density",34,23178,8909,23299,25,27,35,17.8,17,28.4,25.9,24.1,31.3,60.2,57.5,63.1,12,9.9,12.7,1.9,1,2,71.3,36.4,99.2,27.8,0.3,62.7,0.1,0,0.7,0.3,0,0.5,3.8,0.6,5.7
05,005,Baxter,Arkansas,AR,50,"frontier status, population size, poverty, age, population density",27,40330,27028,48148,73,56,140,13.7,13.7,16.2,18.8,20.8,25.3,54.8,56.8,63.8,22.8,11.6,16.2,3.6,1.7,3.3,98,70.1,98.4,0.3,0.3,28.8,0.5,0.1,0.5,0.4,0.2,1.9,1,0.6,3.1
05,007,Benton,Arkansas,AR,13,"frontier status, population size, poverty, age",16,186938,125578,226514,221,99,723,10,6.7,11.3,27.2,19.1,27.2,60.2,54.2,62.6,11.1,11.1,22.4,1.5,1.5,3.9,93.8,86,96.5,1.1,1.1,8.9,1.6,0.2,1,1.9,0.7,3.4,12.6,1.6,27.3
05,009,Boone,Arkansas,AR,49,"frontier status, population size, poverty, age, population density",35,35793,28892,46496,61,31,61,15.3,12.7,16.3,23.5,20.8,25.5,59.4,56.5,61.1,14.9,12.2,18.7,2.1,1.9,3.1,97.7,70.9,97.4,0.3,0.3,27.6,0.7,0.2,1.6,0.4,0.2,1,1.5,0.8,12.5
05,011,Bradley,Arkansas,AR,70,"frontier status, population size, poverty, age, population density",37,12192,4928,13835,19,8,19,20.3,14.3,21.2,23.4,20.8,25,59.5,54.5,62.6,14.9,13.4,18.9,2.2,1.9,3.6,71.2,72.5,98.7,28.2,0.2,26.4,0.3,0.1,16.1,0.1,0,0.6,10.2,0.6,23.3
05,013,Calhoun,Arkansas,AR,43,"frontier status, population size, poverty, age",57,5589,7102,22197,9,8,41,14.5,11.5,16.5,23.5,23.3,26.8,61.1,55.7,61.1,13,12.2,17.2,2.4,1.8,3.3,76.6,74.8,98.2,23.2,0.2,23.2,0,0.1,6.7,0,0.1,0.8,2.1,0.7,20
05,015,Carroll,Arkansas,AR,64,"frontier status, population size, poverty, age, population density",41,26999,9340,25391,43,35,46,15.4,12,15.7,24,19.6,24.3,60.1,58.6,61.6,14.2,12.9,17.7,1.7,1.6,2.9,97.3,87.8,98.8,0.3,0.4,10.8,0.7,0.1,0.9,0.7,0.1,0.5,13.5,0.6,7.8
05,017,Chicot,Arkansas,AR,67,"frontier status, population size, poverty, age, population density",31,13027,8756,21398,20,20,28,27.9,17.4,27.9,26,23.6,30,58.3,57.9,62.5,13.6,9.2,13,2,1.3,2.1,45.2,37.4,80.1,53.9,18.4,61.5,0,0.1,1,0.6,0.2,0.9,4,0.8,10
05,019,Clark,Arkansas,AR,71,"frontier status, population size, poverty, age, population density",33,22916,7147,20507,26,19,28,17.2,16.2,21.1,24.4,20,25.2,61.3,56.6,63.8,12.1,12.1,18.3,2.1,1.6,2.7,75.3,57.6,99,22.3,0.2,41.9,0.5,0.1,0.8,1.1,0.1,0.7,3.9,0.5,17.8
05,021,Clay,Arkansas,AR,63,"frontier status, population size, poverty, age, population density",32,16578,9378,21479,26,24,32,17.1,12.1,16.5,23,21.1,24.8,57.9,56.7,62.7,16.3,11.8,17.2,2.7,1.6,3.3,98.2,68,98.5,0.3,0.3,31.6,0.7,0.1,0.7,0.2,0.1,0.6,1,0.8,2.8
05,023,Cleburne,Arkansas,AR,64,"frontier status, population size, poverty, age, population density",41,25391,9340,25391,46,35,46,14.4,12,15.7,20.5,19.6,24.3,57.8,58.6,61.6,19.4,12.9,17.7,2.2,1.6,2.9,98.2,87.8,98.8,0.5,0.4,10.8,0.3,0.1,0.9,0.2,0.1,0.5,1.7,0.6,7.8
05,025,Cleveland,Arkansas,AR,41,"frontier status, population size, poverty, age",47,8903,6602,24509,15,20,1362,14.2,12.5,17.5,24.7,21.8,25.9,61,56.1,64.1,12.6,10,16,1.7,1.2,3.3,85.7,59,98.4,13.5,0.6,40.2,0.4,0.1,0.5,0.1,0.1,1.8,1.8,0.7,6.5
05,027,Columbia,Arkansas,AR,35,"frontier status, population size, poverty, age",27,24695,27228,49644,32,32,87,20.3,14.6,20.3,25.3,21.8,26.5,58.8,57.6,62.1,13.5,12.6,16.6,2.4,1.6,2.6,62.3,62.3,98,36.6,0.5,36.6,0.3,0.2,17,0.4,0.3,0.7,1.6,0.8,16
05,029,Conway,Arkansas,AR,43,"frontier status, population size, poverty, age",57,20739,7102,22197,37,8,41,16.5,11.5,16.5,25.1,23.3,26.8,59.3,55.7,61.1,13.5,12.2,17.2,2.1,1.8,3.3,85.5,74.8,98.2,12.5,0.2,23.2,0.5,0.1,6.7,0.5,0.1,0.8,2.4,0.7,20
05,031,Craighead,Arkansas,AR,22,"frontier status, population size, poverty, age",28,86735,62826,98960,122,13,202,15.9,13.1,15.9,25.8,22,26,62.5,59.8,67.5,10.3,7.9,13.5,1.4,1.1,2.1,88.3,72,96.8,9.7,0.5,26,0.4,0.2,2.8,0.7,0.3,3.3,3.1,0.6,5.4
05,033,Crawford,Arkansas,AR,33,"frontier status, population size, poverty, age",41,57630,27640,49369,97,20,98,14.2,11.5,16.3,27.1,24,31.3,61,57.8,63.1,10.8,8.3,12.5,1.1,0.9,2,93.4,65.1,97.6,1.1,0.3,33.6,2.1,0.2,6,1.4,0.3,2,4.6,1,27.6
05,035,Crittenden,Arkansas,AR,53,"frontier status, population size, poverty, age, population density",27,51882,27274,46428,85,70,154,22.5,17.3,25.8,31.2,22.6,28.8,59,58.6,64.3,8.7,8.7,12.9,1.1,1.1,1.8,49.2,43.5,98.3,49.4,0.6,55.7,0.3,0.1,0.4,0.6,0.3,1.4,1.9,0.5,10.1
05,037,Cross,Arkansas,AR,68,"frontier status, population size, poverty, age, population density",34,19237,8909,23299,31,27,35,19.6,17,28.4,26.8,24.1,31.3,60,57.5,63.1,11.6,9.9,12.7,1.5,1,2,75.5,36.4,99.2,23.4,0.3,62.7,0.3,0,0.7,0.4,0,0.5,1.1,0.6,5.7
05,039,Dallas,Arkansas,AR,74,"frontier status, population size, poverty, age, population density",30,8524,5148,12543,13,7,13,18.7,16.5,24.5,25.2,21.4,30.6,58.3,53.4,62.5,13.9,12.3,16.2,2.6,1.7,3.5,58.2,40.8,97.1,40.7,0.2,57.8,0.3,0.2,18,0.4,0.1,0.7,2.4,1,48.4
05,041,Desha,Arkansas,AR,67,"frontier status, population size, poverty, age, population density",31,14358,8756,21398,19,20,28,23.2,17.4,27.9,28.2,23.6,30,57.5,57.9,62.5,12.1,9.2,13,2.2,1.3,2.1,52.1,37.4,80.1,46.8,18.4,61.5,0.3,0.1,1,0.4,0.2,0.9,3.8,0.8,10
05,043,Drew,Arkansas,AR,67,"frontier status, population size, poverty, age, population density",31,18693,8756,21398,23,20,28,18.4,17.4,27.9,25.6,23.6,30,61.3,57.9,62.5,11.5,9.2,13,1.6,1.3,2.1,71.2,37.4,80.1,27.5,18.4,61.5,0.2,0.1,1,0.5,0.2,0.9,2.6,0.8,10
05,045,Faulkner,Arkansas,AR,19,"frontier status, population size, poverty, age",37,97147,53919,98288,150,36,280,12.8,10.3,13.9,27,22.3,25.7,63.4,60.4,65.8,8.5,8.2,13.2,1.1,1.1,2.3,88.3,77.6,97.5,9.3,0.4,20.7,0.5,0.2,2.1,0.8,0.5,2.5,2.5,0.8,4.6
05,047,Franklin,Arkansas,AR,43,"frontier status, population size, poverty, age",57,18218,7102,22197,30,8,41,16.4,11.5,16.5,24.6,23.3,26.8,59.2,55.7,61.1,13.9,12.2,17.2,2.3,1.8,3.3,96.7,74.8,98.2,0.7,0.2,23.2,0.8,0.1,6.7,0.9,0.1,0.8,2,0.7,20
05,049,Fulton,Arkansas,AR,70,"frontier status, population size, poverty, age, population density",37,11934,4928,13835,19,8,19,18.2,14.3,21.2,21.3,20.8,25,57.2,54.5,62.6,18.7,13.4,18.9,2.7,1.9,3.6,98.1,72.5,98.7,0.3,0.2,26.4,0.6,0.1,16.1,0.2,0,0.6,0.7,0.6,23.3
05,051,Garland,Arkansas,AR,24,"frontier status, population size, poverty, age",35,93551,57558,94198,138,40,257,16,12.3,16.6,21.9,21,26.2,57.4,57.9,61.9,18,12,16.6,2.7,1.6,3,89.3,83.7,97,7.9,0.8,13.7,0.7,0.2,2.3,0.6,0.3,1.5,3.3,0.7,15
05,053,Grant,Arkansas,AR,39,"frontier status, population size, poverty, age",51,17348,8613,28411,27,10,86,10.9,9.2,13.1,23.8,22.9,30.7,63.6,57.9,65,11.2,8,13.4,1.5,0.9,2.4,95.8,75.1,98.4,3.1,0.2,23.3,0.5,0.2,1.1,0.2,0.1,1.1,1.7,0.8,14.5
05,055,Greene,Arkansas,AR,50,"frontier status, population size, poverty, age, population density",27,39401,27028,48148,68,56,140,15.4,13.7,16.2,25.3,20.8,25.3,60.9,56.8,63.8,12.2,11.6,16.2,1.6,1.7,3.3,97.8,70.1,98.4,0.3,0.3,28.8,0.4,0.1,0.5,0.2,0.2,1.9,1.5,0.6,3.1
05,057,Hempstead,Arkansas,AR,76,"frontier status, population size, poverty, age, population density",38,23383,9226,23786,32,24,42,19,16.7,23.3,27,24.8,29.5,59.7,56.1,60.6,11.4,11.1,14.3,1.9,1.6,2.6,68.8,48.3,91.8,29.1,4.4,50.9,0.4,0,2,0.5,0.2,0.7,12,0.9,12.1
05,059,Hot Spring,Arkansas,AR,49,"frontier status, population size, poverty, age, population density",35,31264,28892,46496,51,31,61,15,12.7,16.3,24.3,20.8,25.5,60.4,56.5,61.1,13.2,12.2,18.7,2.1,1.9,3.1,87.9,70.9,97.4,10.2,0.3,27.6,0.5,0.2,1.6,0.3,0.2,1,1.7,0.8,12.5
05,061,Howard,Arkansas,AR,43,"frontier status, population size, poverty, age",57,14552,7102,22197,25,8,41,15.7,11.5,16.5,26.7,23.3,26.8,59.2,55.7,61.1,12,12.2,17.2,2.2,1.8,3.3,77.8,74.8,98.2,20.7,0.2,23.2,0.5,0.1,6.7,0.5,0.1,0.8,8.8,0.7,20
05,063,Independence,Arkansas,AR,32,"frontier status, population size, poverty, age",37,34737,29918,51327,45,25,310,14.9,12.7,17.8,24.3,20.8,25.4,60.9,60.9,67.2,13.2,8.1,13.9,1.6,1.2,2,95.5,71.9,98,2.1,0.9,24.1,0.4,0.1,5.4,1,0.3,2.1,2.5,0.6,6.7
05,065,Izard,Arkansas,AR,71,"frontier status, population size, poverty, age, population density",33,13430,7147,20507,23,19,28,18.1,16.2,21.1,20.8,20,25.2,58.3,56.6,63.8,18.3,12.1,18.3,2.6,1.6,2.7,96.8,57.6,99,1.5,0.2,41.9,0.8,0.1,0.8,0.2,0.1,0.7,1.1,0.5,17.8
05,067,Jackson,Arkansas,AR,72,"frontier status, population size, poverty, age, population density",32,17601,6704,22717,28,28,40,20.6,15,21.5,23.4,20.7,24.8,61.9,57.5,63.1,12.7,12.7,17.4,1.9,1.4,2.5,79.7,74.8,98.9,19.4,0.4,22.9,0.3,0.1,4.3,0.2,0.1,0.6,1.4,0.7,4.1
05,069,Jefferson,Arkansas,AR,8,"frontier status, population size, poverty",54,81700,54746,94031,92,47,164,20.9,16.5,22.1,26.9,22.2,30.9,60.3,57.5,64.2,11,8.5,14.1,1.8,1.1,2.1,46.2,41.6,96.6,51.9,1.1,51.9,0.3,0.2,3.2,0.9,0.4,2.1,1.2,0.7,20.8
05,071,Johnson,Arkansas,AR,64,"frontier status, population size, poverty, age, population density",41,24042,9340,25391,36,35,46,17.1,12,15.7,25.9,19.6,24.3,60.2,58.6,61.6,11.9,12.9,17.7,2,1.6,2.9,95.7,87.8,98.8,1.8,0.4,10.8,0.7,0.1,0.9,0.7,0.1,0.5,9.3,0.6,7.8
05,073,Lafayette,Arkansas,AR,75,"frontier status, population size, poverty, age, population density",37,8027,6228,19495,15,15,22,20.5,17,24.9,24.2,22.3,28.6,58.5,55.2,63.8,14.2,11,15.1,3.1,1.8,2.6,63.1,30,97.1,36.1,1.1,69.6,0.4,0.1,1.6,0.3,0.1,0.5,1.6,0.7,37.8
05,075,Lawrence,Arkansas,AR,72,"frontier status, population size, poverty, age, population density",32,17153,6704,22717,29,28,40,19,15,21.5,24.1,20.7,24.8,58.4,57.5,63.1,14.7,12.7,17.4,2.7,1.4,2.5,97.8,74.8,98.9,0.7,0.4,22.9,0.6,0.1,4.3,0.1,0.1,0.6,0.9,0.7,4.1
05,077,Lee,Arkansas,AR,67,"frontier status, population size, poverty, age, population density",31,11545,8756,21398,19,20,28,29.1,17.4,27.9,24.7,23.6,30,62,57.9,62.5,11.3,9.2,13,2,1.3,2.1,42.2,37.4,80.1,57.2,18.4,61.5,0.2,0.1,1,0.4,0.2,0.9,2.6,0.8,10
05,079,Lincoln,Arkansas,AR,44,"frontier status, population size, poverty, age",33,14262,10108,25122,25,28,80,23.4,15.7,24.5,21.3,20.2,25.2,66.6,61.8,66.8,10.3,10.2,12.9,1.8,1.2,1.8,66.1,50.2,99.2,32.9,0.2,49.2,0.4,0,0.4,0.1,0.1,0.8,1.8,0.7,3.9
05,081,Little River,Arkansas,AR,42,"frontier status, population size, poverty, age",53,13227,8134,24778,25,9,66,15.4,12.5,16.4,24.2,24.4,32.4,59.7,55.8,63.2,14.1,9.2,13.3,2,1,2.1,76,63.9,97.6,21.2,0.3,35.4,1.2,0.1,2.6,0.2,0.1,1.5,2,1.2,46.9
05,083,Logan,Arkansas,AR,76,"frontier status, population size, poverty, age, population density",38,22944,9226,23786,32,24,42,16.4,16.7,23.3,24.9,24.8,29.5,59,56.1,60.6,14,11.1,14.3,2.1,1.6,2.6,95.7,48.3,91.8,1.3,4.4,50.9,0.7,0,2,0.8,0.2,0.7,1.6,0.9,12.1
05,085,Lonoke,Arkansas,AR,29,"frontier status, population size, poverty, age",37,60658,28447,55936,79,40,141,10.8,9.5,12.9,26.8,23.7,32.3,62.9,58.8,64.1,9.3,7.3,12,1.1,0.8,2.1,91.5,80.7,98.5,6.5,0.4,17.3,0.5,0.1,1.1,0.6,0.2,2.2,2.3,0.8,19.2
05,087,Madison,Arkansas,AR,43,"frontier status, population size, poverty, age",57,14962,7102,22197,18,8,41,17,11.5,16.5,24.8,23.3,26.8,60.9,55.7,61.1,12.6,12.2,17.2,1.8,1.8,3.3,97.2,74.8,98.2,0.2,0.2,23.2,1.2,0.1,6.7,0.3,0.1,0.8,3.9,0.7,20
05,089,Marion,Arkansas,AR,71,"frontier status, population size, poverty, age, population density",33,16735,7147,20507,28,19,28,17.1,16.2,21.1,20,20,25.2,58.6,56.6,63.8,18.9,12.1,18.3,2.4,1.6,2.7,97.7,57.6,99,0.3,0.2,41.9,0.7,0.1,0.8,0.2,0.1,0.7,1,0.5,17.8
05,091,Miller,Arkansas,AR,52,"frontier status, population size, poverty, age, population density",40,43162,25732,47941,69,46,68,17.8,16.2,26.3,25.9,22,29.1,60.4,58.1,63.2,11.8,9.2,13.2,1.9,1.1,1.8,74.5,32.9,98.6,23.4,0.6,66.3,0.7,0.1,2.1,0.4,0.1,0.8,1.9,0.6,13.8
05,093,Mississippi,Arkansas,AR,8,"frontier status, population size, poverty",54,47911,54746,94031,53,47,164,22.3,16.5,22.1,30.2,22.2,30.9,57.5,57.5,64.2,10.8,8.5,14.1,1.6,1.1,2.1,63.9,41.6,96.6,34.1,1.1,51.9,0.3,0.2,3.2,0.4,0.4,2.1,2.7,0.7,20.8
05,095,Monroe,Arkansas,AR,75,"frontier status, population size, poverty, age, population density",37,9302,6228,19495,15,15,22,23.2,17,24.9,26.6,22.3,28.6,55.7,55.2,63.8,15,11,15.1,2.6,1.8,2.6,59.3,30,97.1,39.3,1.1,69.6,0.2,0.1,1.6,0.3,0.1,0.5,1.7,0.7,37.8
05,097,Montgomery,Arkansas,AR,70,"frontier status, population size, poverty, age, population density",37,9274,4928,13835,12,8,19,17.3,14.3,21.2,22.4,20.8,25,58.1,54.5,62.6,17.3,13.4,18.9,2.3,1.9,3.6,97.1,72.5,98.7,0.6,0.2,26.4,0.9,0.1,16.1,0.4,0,0.6,3.7,0.6,23.3
05,099,Nevada,Arkansas,AR,75,"frontier status, population size, poverty, age, population density",37,9550,6228,19495,15,15,22,19.3,17,24.9,24.9,22.3,28.6,59.1,55.2,63.8,13.5,11,15.1,2.5,1.8,2.6,66.6,30,97.1,32.7,1.1,69.6,0.4,0.1,1.6,0.1,0.1,0.5,2.2,0.7,37.8
05,101,Newton,Arkansas,AR,74,"frontier status, population size, poverty, age, population density",30,8452,5148,12543,10,7,13,19.9,16.5,24.5,22.6,21.4,30.6,61.3,53.4,62.5,14.1,12.3,16.2,2.1,1.7,3.5,98.2,40.8,97.1,0.2,0.2,57.8,0.5,0.2,18,0.2,0.1,0.7,1.2,1,48.4
