State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,ALE,Min_ALE,Max_ALE,US_ALE,All_Death,Min_All_Death,Max_All_Death,US_All_Death,CI_Min_All_Death,CI_Max_All_Death,Health_Status,Min_Health_Status,Max_Health_Status,US_Health_Status,CI_Min_Health_Status,CI_Max_Health_Status,Unhealthy_Days,Min_Unhealthy_Days,Max_Unhealthy_Days,US_Unhealthy_Days,CI_Min_Unhealthy_Days,CI_Max_Unhealthy_Days
05,029,Conway,Arkansas,AR,43,75.2,74.8,77.6,76.5,949.3,823.7,1017.6,898.6,910.4,988.2,23.3,14.8,31.2,17.1,17.2,29.4,6.7,4.8,8.4,6,5.3,8.2
05,031,Craighead,Arkansas,AR,22,75.3,73.9,77.9,76.5,997.6,854.3,1059.4,898.6,966.3,1028.9,20.6,9,22.6,17.1,17.4,23.7,7.2,5,8,6,6.1,8.3
05,033,Crawford,Arkansas,AR,33,74.6,74,77.3,76.5,1027.5,836.7,1050.9,898.6,986.3,1068.7,19.4,13.4,24.7,17.1,15.4,23.5,6.6,5.2,7.3,6,5.4,7.8
05,035,Crittenden,Arkansas,AR,53,71.1,71.4,75.7,76.5,1241.2,936.2,1241.2,898.6,1193.1,1289.2,22.4,14.9,37,17.1,18,26.9,6.7,5.4,10.9,6,5.4,7.9
05,037,Cross,Arkansas,AR,68,73.2,72.5,74.7,76.5,1079.4,1014.6,1216.2,898.6,1034.4,1124.4,22.3,18.5,33,17.1,16,28.6,7.1,5,9.3,6,5,9.3
05,039,Dallas,Arkansas,AR,74,73.6,73.3,76.9,76.5,1122.3,854.9,1097.1,898.6,1061.4,1183.1,18.4,10.8,33.7,17.1,10.2,26.5,4.7,3,11.3,6,2.8,6.6
05,041,Desha,Arkansas,AR,67,74.4,72.8,74.7,76.5,1046.9,957.4,1142.2,898.6,998.3,1095.6,20.6,15.5,32.2,17.1,12.9,28.3,5.7,4.5,9,6,3.9,7.6
05,043,Drew,Arkansas,AR,67,73.9,72.8,74.7,76.5,1026.8,957.4,1142.2,898.6,980.8,1072.8,16.6,15.5,32.2,17.1,11.1,22,5.1,4.5,9,6,3.7,6.5
05,045,Faulkner,Arkansas,AR,19,77.3,74.9,79.3,76.5,894.9,742.3,1003.6,898.6,863.2,926.6,16,9.6,24.2,17.1,13.3,18.6,6.4,4.9,7.5,6,5.5,7.2
05,047,Franklin,Arkansas,AR,43,75.7,74.8,77.6,76.5,935,823.7,1017.6,898.6,893.4,976.5,19.7,14.8,31.2,17.1,13.7,25.8,6,4.8,8.4,6,4.1,8
05,049,Fulton,Arkansas,AR,70,74.9,73.3,77,76.5,889.5,914.4,1058.1,898.6,842.2,936.9,18.6,17.6,32.4,17.1,12.2,24.9,8.2,5,9,6,6.2,10.2
05,051,Garland,Arkansas,AR,24,74.8,74.5,77.1,76.5,975.6,865.2,1013.5,898.6,950.9,1000.2,21,14.7,24.5,17.1,17.9,24,6.7,5.7,8.2,6,5.9,7.6
05,053,Grant,Arkansas,AR,39,73.6,74.3,78.1,76.5,963.9,801,1014.9,898.6,915,1012.8,20.4,10.9,26.6,17.1,14.2,26.5,8.6,4.2,8.6,6,6.5,10.8
05,055,Greene,Arkansas,AR,50,73.5,73.4,76.9,76.5,1006.3,879.5,1101.8,898.6,962.3,1050.3,26.2,17.5,29.5,17.1,21.1,31.2,8.3,5.5,8.7,6,6.8,9.8
05,057,Hempstead,Arkansas,AR,76,74.7,72.2,75.5,76.5,1000.9,992.4,1133,898.6,962.4,1039.4,26.9,17.4,31.8,17.1,20.2,33.7,8.1,5.3,8.8,6,6.2,10.1
05,059,Hot Spring,Arkansas,AR,49,75.8,73.9,77.6,76.5,921.6,802.3,1046.3,898.6,876.8,966.4,25.8,14.1,27.1,17.1,20.3,31.3,7.9,5.4,8.4,6,6.2,9.6
05,061,Howard,Arkansas,AR,43,75,74.8,77.6,76.5,1017.6,823.7,1017.6,898.6,969.6,1065.6,18.6,14.8,31.2,17.1,11.9,25.3,7.4,4.8,8.4,6,5.2,9.5
05,063,Independence,Arkansas,AR,32,75.2,73.4,77.9,76.5,997.2,824,1076.8,898.6,952.6,1041.9,20.1,9.1,27.7,17.1,15.6,24.7,7.2,5.5,8.6,6,5.7,8.8
05,065,Izard,Arkansas,AR,71,74.9,73.1,76.2,76.5,1020.7,937.7,1087.4,898.6,974.2,1067.2,25,18.4,35.9,17.1,17.2,32.7,6.8,4.7,9,6,4.5,9
05,067,Jackson,Arkansas,AR,72,73.2,73.6,75.2,76.5,1080.2,953.7,1095.1,898.6,1037.6,1122.7,34.9,18.2,34.9,17.1,26.3,43.5,7.8,6.1,9.6,6,5.4,10.3
05,069,Jefferson,Arkansas,AR,8,73.2,72.2,75.6,76.5,1040.7,911.7,1136.1,898.6,1010.2,1071.1,19.6,16.5,29.4,17.1,16.3,23,6.3,5.5,8.7,6,5.4,7.3
05,071,Johnson,Arkansas,AR,64,75.7,74,76.9,76.5,937.5,869,1083.5,898.6,899.8,975.3,17.9,12.2,30.3,17.1,12.2,23.7,7.3,5.2,9.5,6,5.6,9
05,073,Lafayette,Arkansas,AR,75,74.7,72.1,76.4,76.5,976.7,908.9,1153.6,898.6,918.4,1035,26.1,18.5,33,17.1,16.8,35.5,9.4,4.2,9.4,6,6.6,12.3
05,075,Lawrence,Arkansas,AR,72,74.6,73.6,75.2,76.5,1039.7,953.7,1095.1,898.6,997.7,1081.8,15.5,18.2,34.9,17.1,9.5,21.5,6.1,6.1,9.6,6,4.3,8
05,077,Lee,Arkansas,AR,67,72.9,72.8,74.7,76.5,1064.7,957.4,1142.2,898.6,1009.6,1119.9,-1111.1,15.5,32.2,17.1,-1111.1,-1111.1,-1111.1,4.5,9,6,-1111.1,-1111.1
05,079,Lincoln,Arkansas,AR,44,74.4,73.4,75.4,76.5,916.4,916.4,1138.6,898.6,866,966.9,16.8,14.9,32.2,17.1,9.7,23.9,7.8,5.4,10,6,5.3,10.4
05,081,Little River,Arkansas,AR,42,74,73.3,77.8,76.5,978.8,827.1,1110.4,898.6,929.5,1028.1,18.6,13,29.3,17.1,11.9,25.3,7.8,4.7,8.2,6,5.6,10.1
05,083,Logan,Arkansas,AR,76,75.5,72.2,75.5,76.5,973.2,992.4,1133,898.6,935.8,1010.7,28.4,17.4,31.8,17.1,20.1,36.8,8.8,5.3,8.8,6,6.4,11.3
05,085,Lonoke,Arkansas,AR,29,75,74.5,78,76.5,977.4,794.8,1008.8,898.6,937.1,1017.8,16.8,11.7,22.8,17.1,13.2,20.5,5.7,4,8.8,6,4.5,6.8
05,087,Madison,Arkansas,AR,43,75.7,74.8,77.6,76.5,934.9,823.7,1017.6,898.6,886.6,983.2,21.2,14.8,31.2,17.1,14.2,28.2,6.4,4.8,8.4,6,4.5,8.3
05,089,Marion,Arkansas,AR,71,76.5,73.1,76.2,76.5,807.3,937.7,1087.4,898.6,768.6,846.1,17.7,18.4,35.9,17.1,12.2,23.1,6,4.7,9,6,4.4,7.6
05,091,Miller,Arkansas,AR,52,75.2,71.6,75.4,76.5,882.3,950,1196,898.6,842.3,922.3,22.9,19.7,31.8,17.1,18.4,27.5,6.4,5.8,9.5,6,5.1,7.7
05,093,Mississippi,Arkansas,AR,8,71.6,72.2,75.6,76.5,1205.4,911.7,1136.1,898.6,1161.9,1249,25.6,16.5,29.4,17.1,20.8,30.3,8.3,5.5,8.7,6,7,9.7
05,095,Monroe,Arkansas,AR,75,72.9,72.1,76.4,76.5,1083.8,908.9,1153.6,898.6,1026.7,1141,-1111.1,18.5,33,17.1,-1111.1,-1111.1,5.3,4.2,9.4,6,3.1,7.5
05,097,Montgomery,Arkansas,AR,70,74.7,73.3,77,76.5,914.4,914.4,1058.1,898.6,858.7,970,29.5,17.6,32.4,17.1,19.7,39.3,7.3,5,9,6,5.1,9.6
05,099,Nevada,Arkansas,AR,75,72.6,72.1,76.4,76.5,1055.1,908.9,1153.6,898.6,997.5,1112.8,27.3,18.5,33,17.1,17.8,36.8,8.2,4.2,9.4,6,5.7,10.7
05,101,Newton,Arkansas,AR,74,75.7,73.3,76.9,76.5,866.4,854.9,1097.1,898.6,806.8,926,18.7,10.8,33.7,17.1,11.5,25.9,6.8,3,11.3,6,4.8,8.7
05,103,Ouachita,Arkansas,AR,36,72.6,71.6,75.4,76.5,1090.3,922.9,1158.2,898.6,1041.3,1139.3,19.2,19.2,27.7,17.1,14.5,23.9,7.2,5.6,8.2,6,5.6,8.8
05,105,Perry,Arkansas,AR,62,75.2,74.1,77,76.5,1033.1,843.8,1037.1,898.6,972.6,1093.5,29.7,14.4,33.1,17.1,19.8,39.5,7,4.2,7.9,6,4.6,9.4
05,107,Phillips,Arkansas,AR,51,69.8,72.3,77.3,76.5,1231.5,780.2,1108.1,898.6,1171.8,1291.2,18.3,18.3,31.7,17.1,13,23.6,6,5.5,8,6,4.3,7.7
05,109,Pike,Arkansas,AR,62,75,74.1,77,76.5,911.2,843.8,1037.1,898.6,861.8,960.7,33.1,14.4,33.1,17.1,23.4,42.7,6.8,4.2,7.9,6,4.4,9.2
05,111,Poinsett,Arkansas,AR,76,72.4,72.2,75.5,76.5,1133,992.4,1133,898.6,1093.1,1172.9,29.6,17.4,31.8,17.1,23.2,36,9.1,5.3,8.8,6,7.3,10.9
05,113,Polk,Arkansas,AR,71,74.5,73.1,76.2,76.5,988,937.7,1087.4,898.6,948.9,1027.1,22,18.4,35.9,17.1,16.8,27.2,8.3,4.7,9,6,6.4,10.2
05,115,Pope,Arkansas,AR,23,76.1,73.7,77.3,76.5,912.8,855.1,1103.9,898.6,877.2,948.4,19.2,13.7,24,17.1,15.6,22.9,5.8,4.8,7.7,6,4.8,6.8
05,117,Prairie,Arkansas,AR,61,72.9,75.2,77.8,76.5,973.6,790.9,973.6,898.6,917.7,1029.5,23.3,13.3,26.2,17.1,14.7,32,8,4.9,8,6,5.1,10.9
05,119,Pulaski,Arkansas,AR,5,74.8,73.5,77.8,76.5,952.5,792,1030.7,898.6,933.7,971.2,16.7,13.2,21.1,17.1,15.2,18.1,6.2,5.3,7,6,5.8,6.6
05,121,Randolph,Arkansas,AR,72,75,73.6,75.2,76.5,917.7,953.7,1095.1,898.6,877.9,957.5,21.6,18.2,34.9,17.1,14.9,28.2,10.4,6.1,9.6,6,8,12.8
05,123,St. Francis,Arkansas,AR,52,71.7,71.6,75.4,76.5,1240,950,1196,898.6,1180.9,1299.2,27.3,19.7,31.8,17.1,20.8,33.9,9.7,5.8,9.5,6,7.5,11.9
05,125,Saline,Arkansas,AR,45,76.4,76.1,78.9,76.5,907.9,755.7,961.4,898.6,878.1,937.8,18.2,8.8,18,17.1,15.1,21.2,7,4.2,6.8,6,6,8
05,127,Scott,Arkansas,AR,70,74.5,73.3,77,76.5,987.3,914.4,1058.1,898.6,932.2,1042.3,23.4,17.6,32.4,17.1,14.9,31.9,6,5,9,6,3.7,8.3
05,129,Searcy,Arkansas,AR,70,76.5,73.3,77,76.5,996.1,914.4,1058.1,898.6,936.3,1055.9,30.2,17.6,32.4,17.1,20.4,39.9,9,5,9,6,6.3,11.8
05,131,Sebastian,Arkansas,AR,6,75.6,73.5,77.3,76.5,927,829.9,1032.7,898.6,895.7,958.4,16.9,12.7,21.7,17.1,14,19.7,6.5,5.2,7.6,6,5.6,7.4
05,133,Sevier,Arkansas,AR,76,74,72.2,75.5,76.5,1023.1,992.4,1133,898.6,973.9,1072.2,21.4,17.4,31.8,17.1,14.7,28,5.7,5.3,8.8,6,4,7.5
05,135,Sharp,Arkansas,AR,72,74.6,73.6,75.2,76.5,953.7,953.7,1095.1,898.6,914.4,992.9,27.4,18.2,34.9,17.1,19.7,35.1,8.3,6.1,9.6,6,5.9,10.7
05,137,Stone,Arkansas,AR,70,76.5,73.3,77,76.5,940.8,914.4,1058.1,898.6,889.9,991.6,24.6,17.6,32.4,17.1,15.9,33.3,7.6,5,9,6,5.2,10
05,139,Union,Arkansas,AR,36,73.6,71.6,75.4,76.5,1036.4,922.9,1158.2,898.6,998.3,1074.6,21.5,19.2,27.7,17.1,17.5,25.5,7.3,5.6,8.2,6,6.1,8.5
05,141,Van Buren,Arkansas,AR,71,76.4,73.1,76.2,76.5,886,937.7,1087.4,898.6,847,925,27.4,18.4,35.9,17.1,21.2,33.6,8.1,4.7,9,6,6.3,9.8
05,143,Washington,Arkansas,AR,14,76.7,75.1,79,76.5,902.1,752.4,977.6,898.6,872.6,931.7,13.9,11.6,20.6,17.1,12,15.8,6.2,5.3,7.3,6,5.6,6.8
05,145,White,Arkansas,AR,22,75.1,73.9,77.9,76.5,964,854.3,1059.4,898.6,932.1,995.9,19.5,9,22.6,17.1,16.2,22.8,7.3,5,8,6,6.1,8.5
05,147,Woodruff,Arkansas,AR,75,72.9,72.1,76.4,76.5,1153.6,908.9,1153.6,898.6,1089.8,1217.4,-1111.1,18.5,33,17.1,-1111.1,-1111.1,8,4.2,9.4,6,5.4,10.7
05,149,Yell,Arkansas,AR,62,74.7,74.1,77,76.5,991.8,843.8,1037.1,898.6,951.6,1032,21.3,14.4,33.1,17.1,15.3,27.4,7.9,4.2,7.9,6,6,9.9
06,001,Alameda,California,CA,1,78.1,75.6,79.2,76.5,751,694.4,924.7,898.6,742.3,759.7,11.9,11.9,20.2,17.1,9.8,14.1,6,5.3,6.9,6,5.3,6.6
06,003,Alpine,California,CA,83,78.2,75.3,78.2,76.5,1012.8,714.9,1192.1,898.6,794.5,1272.6,-1111.1,6,36.6,17.1,-1111.1,-1111.1,-1111.1,4.6,9.3,6,-1111.1,-1111.1
06,005,Amador,California,CA,26,78.2,76,79,76.5,801.4,734.7,941.3,898.6,765,837.8,-1111.1,11.2,21.7,17.1,-1111.1,-1111.1,-1111.1,4.6,7.4,6,-1111.1,-1111.1
06,007,Butte,California,CA,6,76.5,73.5,77.3,76.5,878.8,829.9,1032.7,898.6,857.4,900.2,14.3,12.7,21.7,17.1,9.9,18.6,7.1,5.2,7.6,6,5.7,8.6
06,009,Calaveras,California,CA,30,78.2,74.8,78.2,76.5,752.2,784.6,1000,898.6,718.4,785.9,8.8,12.3,26,17.1,1.3,16.2,5.2,4.5,7.3,6,2.9,7.5
06,011,Colusa,California,CA,42,76.8,73.3,77.8,76.5,866.6,827.1,1110.4,898.6,821.9,911.3,-1111.1,13,29.3,17.1,-1111.1,-1111.1,-1111.1,4.7,8.2,6,-1111.1,-1111.1
06,013,Contra Costa,California,CA,2,78.8,77.4,80.3,76.5,737.8,641.6,841.1,898.6,727.8,747.9,14.1,9.6,13.9,17.1,11.2,17.1,6,4.8,6.3,6,5.3,6.8
06,015,Del Norte,California,CA,51,74.7,72.3,77.3,76.5,955.7,780.2,1108.1,898.6,903.9,1007.5,-1111.1,18.3,31.7,17.1,-1111.1,-1111.1,-1111.1,5.5,8,6,-1111.1,-1111.1
06,017,El Dorado,California,CA,12,78.7,76.2,79.8,76.5,758.8,693,923,898.6,733.7,783.9,10.1,7.9,14.3,17.1,5.6,14.6,4.8,4.4,6.4,6,3.6,5.9
06,019,Fresno,California,CA,3,77.1,73.6,78.2,76.5,836.8,787.3,1024.9,898.6,824.2,849.3,16.5,11.7,19.5,17.1,13.4,19.6,6.4,5.2,6.6,6,5.5,7.3
06,021,Glenn,California,CA,33,76.9,74,77.3,76.5,874.6,836.7,1050.9,898.6,824.9,924.3,-1111.1,13.4,24.7,17.1,-1111.1,-1111.1,-1111.1,5.2,7.3,6,-1111.1,-1111.1
06,023,Humboldt,California,CA,6,75.5,73.5,77.3,76.5,952.7,829.9,1032.7,898.6,922.2,983.3,12.5,12.7,21.7,17.1,7.3,17.7,7.7,5.2,7.6,6,6,9.4
06,025,Imperial,California,CA,7,77.5,72.7,78.5,76.5,777.3,782.1,1107.4,898.6,747.7,806.8,36.7,15.5,25.1,17.1,26.6,46.7,8.4,5.4,7.4,6,6.2,10.6
06,027,Inyo,California,CA,81,78.3,76.6,78.4,76.5,889.3,698.5,924.8,898.6,851.8,926.9,-1111.1,10.3,22.2,17.1,-1111.1,-1111.1,-1111.1,3.3,7.3,6,-1111.1,-1111.1
06,029,Kern,California,CA,3,75.7,73.6,78.2,76.5,972.6,787.3,1024.9,898.6,957.2,988.1,21.3,11.7,19.5,17.1,17.7,24.8,7.5,5.2,6.6,6,6.5,8.4
06,031,Kings,California,CA,7,76.6,72.7,78.5,76.5,865.6,782.1,1107.4,898.6,829.3,901.9,19.5,15.5,25.1,17.1,11.8,27.1,5.6,5.4,7.4,6,3.8,7.4
06,033,Lake,California,CA,24,75,74.5,77.1,76.5,959.7,865.2,1013.5,898.6,928.8,990.5,-1111.1,14.7,24.5,17.1,-1111.1,-1111.1,7.8,5.7,8.2,6,5.2,10.4
06,035,Lassen,California,CA,32,77.1,73.4,77.9,76.5,824.6,824,1076.8,898.6,773.4,875.7,-1111.1,9.1,27.7,17.1,-1111.1,-1111.1,-1111.1,5.5,8.6,6,-1111.1,-1111.1
06,037,Los Angeles,California,CA,1,78.1,75.6,79.2,76.5,747.3,694.4,924.7,898.6,743.9,750.8,19.5,11.9,20.2,17.1,18.1,20.8,6.6,5.3,6.9,6,6.3,7
06,039,Madera,California,CA,7,77.4,72.7,78.5,76.5,826.6,782.1,1107.4,898.6,795.7,857.4,-1111.1,15.5,25.1,17.1,-1111.1,-1111.1,8.5,5.4,7.4,6,5.7,11.3
06,041,Marin,California,CA,11,80.8,76.2,79.5,76.5,636.5,691.3,923.4,898.6,619.6,653.4,7.1,8.2,15.9,17.1,3.4,10.8,4.5,4.5,6.3,6,3.5,5.4
06,043,Mariposa,California,CA,58,77.8,76.6,78.7,76.5,820.7,735.9,886.6,898.6,780.8,860.6,-1111.1,10.4,24.1,17.1,-1111.1,-1111.1,-1111.1,3.1,6.4,6,-1111.1,-1111.1
06,045,Mendocino,California,CA,23,76.6,73.7,77.3,76.5,859.5,855.1,1103.9,898.6,833.2,885.8,14.6,13.7,24,17.1,8.2,20.9,5.5,4.8,7.7,6,3.8,7.2
06,047,Merced,California,CA,7,76.6,72.7,78.5,76.5,881.2,782.1,1107.4,898.6,855,907.4,25.1,15.5,25.1,17.1,16.3,33.8,7.8,5.4,7.4,6,5.7,10
06,049,Modoc,California,CA,85,77.1,75.2,78.4,76.5,936.6,704.3,993.5,898.6,880.5,992.6,-1111.1,8.5,24.5,17.1,-1111.1,-1111.1,-1111.1,3.1,7.8,6,-1111.1,-1111.1
06,051,Mono,California,CA,78,78.3,75.7,80.8,76.5,679.9,565.5,1036.9,898.6,610.1,749.8,-1111.1,4,21.2,17.1,-1111.1,-1111.1,-1111.1,3.2,7.5,6,-1111.1,-1111.1
06,053,Monterey,California,CA,5,79.4,73.5,77.8,76.5,713.5,792,1030.7,898.6,697.1,730,22,13.2,21.1,17.1,16.4,27.7,6.3,5.3,7,6,5.1,7.5
06,055,Napa,California,CA,13,78.6,75.9,79.5,76.5,787,680,900,898.6,761.8,812.2,14.3,11.3,16.7,17.1,6.2,22.3,7.4,5.2,6.6,6,5.1,9.7
06,057,Nevada,California,CA,18,79.2,76.1,79.2,76.5,757,758.4,934.4,898.6,734.9,779.1,18.8,11.8,19.8,17.1,9.4,28.3,5.2,5.1,7.2,6,3.5,6.8
06,059,Orange,California,CA,1,79.7,75.6,79.2,76.5,687.3,694.4,924.7,898.6,681.3,693.3,13.4,11.9,20.2,17.1,11.6,15.2,5.3,5.3,6.9,6,4.9,5.8
06,061,Placer,California,CA,12,79.5,76.2,79.8,76.5,719.9,693,923,898.6,702.2,737.6,5.7,7.9,14.3,17.1,3,8.4,5.6,4.4,6.4,6,4.4,6.9
06,063,Plumas,California,CA,40,77.8,76.1,78.9,76.5,847.5,726.1,934.1,898.6,811,884,-1111.1,9,21.7,17.1,-1111.1,-1111.1,-1111.1,4,6.8,6,-1111.1,-1111.1
06,065,Riverside,California,CA,1,77.3,75.6,79.2,76.5,805.7,694.4,924.7,898.6,797.8,813.7,17.2,11.9,20.2,17.1,14.6,19.7,6.7,5.3,6.9,6,6,7.3
06,067,Sacramento,California,CA,1,77.2,75.6,79.2,76.5,821.6,694.4,924.7,898.6,812.1,831.1,13.9,11.9,20.2,17.1,11.6,16.3,6.7,5.3,6.9,6,6,7.4
06,069,San Benito,California,CA,29,78.9,74.5,78,76.5,724.6,794.8,1008.8,898.6,685.3,763.8,-1111.1,11.7,22.8,17.1,-1111.1,-1111.1,5.7,4,8.8,6,3,8.3
06,071,San Bernardino,California,CA,1,76,75.6,79.2,76.5,916.2,694.4,924.7,898.6,906.5,925.9,19.4,11.9,20.2,17.1,16.8,22,6.9,5.3,6.9,6,6.2,7.6
06,073,San Diego,California,CA,1,78.6,75.6,79.2,76.5,746.8,694.4,924.7,898.6,740.7,752.8,14.1,11.9,20.2,17.1,12.3,15.8,5.8,5.3,6.9,6,5.3,6.3
06,075,San Francisco,California,CA,3,77.9,73.6,78.2,76.5,723.6,787.3,1024.9,898.6,713.2,734,11.5,11.7,19.5,17.1,8.6,14.4,5.8,5.2,6.6,6,4.9,6.7
06,077,San Joaquin,California,CA,3,76.4,73.6,78.2,76.5,874.1,787.3,1024.9,898.6,859.5,888.8,17.4,11.7,19.5,17.1,13.7,21.1,6.5,5.2,6.6,6,5.5,7.4
06,079,San Luis Obispo,California,CA,16,79.4,75.5,78.2,76.5,708.5,729.2,931.7,898.6,690.7,726.3,10.7,11.9,20.4,17.1,7.4,14,5.7,5.6,7.4,6,4.6,6.8
06,081,San Mateo,California,CA,2,80.3,77.4,80.3,76.5,641.6,641.6,841.1,898.6,631.1,652.2,13.1,9.6,13.9,17.1,9.3,16.9,5.5,4.8,6.3,6,4.6,6.5
06,083,Santa Barbara,California,CA,4,79.8,75.7,78.9,76.5,686.2,748.9,941.9,898.6,671.7,700.6,17.8,12.3,18.3,17.1,12.7,22.9,6.3,5.5,6.5,6,5.1,7.6
06,085,Santa Clara,California,CA,1,80.2,75.6,79.2,76.5,634.4,694.4,924.7,898.6,626.6,642.1,11.9,11.9,20.2,17.1,9.8,14,5.3,5.3,6.9,6,4.7,5.8
06,087,Santa Cruz,California,CA,14,79.3,75.1,79,76.5,736.3,752.4,977.6,898.6,715.8,756.7,18,11.6,20.6,17.1,12.2,23.9,7,5.3,7.3,6,5.6,8.4
06,089,Shasta,California,CA,6,76.1,73.5,77.3,76.5,914.2,829.9,1032.7,898.6,890,938.5,14.6,12.7,21.7,17.1,9.7,19.4,7,5.2,7.6,6,5.6,8.3
06,091,Sierra,California,CA,79,77.8,76.4,78.4,76.5,779.5,708.4,893.7,898.6,698.2,860.7,-1111.1,5.1,28.8,17.1,-1111.1,-1111.1,-1111.1,2.6,6.1,6,-1111.1,-1111.1
06,093,Siskiyou,California,CA,34,77.1,74.4,77.2,76.5,839.5,839.5,1014.7,898.6,806.2,872.9,14.4,14.9,26.6,17.1,5.4,23.4,7.9,5.5,8,6,5,10.7
06,095,Solano,California,CA,10,77.7,77.2,79.7,76.5,792.1,730.4,858.9,898.6,774.5,809.8,12.3,9.6,16.9,17.1,8.5,16.2,6.6,4.9,6.6,6,5.4,7.8
06,097,Sonoma,California,CA,9,78.5,76.5,79.3,76.5,769.6,750.5,874.8,898.6,755.5,783.6,14.9,8.2,14.4,17.1,11.3,18.5,6.9,4.8,6.4,6,5.9,7.9
06,099,Stanislaus,California,CA,5,76.2,73.5,77.8,76.5,907.4,792,1030.7,898.6,890.5,924.4,21.1,13.2,21.1,17.1,17.1,25,7.1,5.3,7,6,6.1,8
06,101,Sutter,California,CA,23,76.8,73.7,77.3,76.5,889.9,855.1,1103.9,898.6,860.3,919.5,-1111.1,13.7,24,17.1,-1111.1,-1111.1,7.9,4.8,7.7,6,5.3,10.5
06,103,Tehama,California,CA,24,75.8,74.5,77.1,76.5,926,865.2,1013.5,898.6,893.3,958.7,-1111.1,14.7,24.5,17.1,-1111.1,-1111.1,7.3,5.7,8.2,6,4.7,10
06,105,Trinity,California,CA,85,75.8,75.2,78.4,76.5,944,704.3,993.5,898.6,893.4,994.6,-1111.1,8.5,24.5,17.1,-1111.1,-1111.1,-1111.1,3.1,7.8,6,-1111.1,-1111.1
06,107,Tulare,California,CA,5,76.1,73.5,77.8,76.5,878.7,792,1030.7,898.6,859.5,897.9,20.8,13.2,21.1,17.1,15.5,26.1,6.8,5.3,7,6,5.5,8
06,109,Tuolumne,California,CA,21,77.8,75.3,78.9,76.5,820.2,755.9,958.4,898.6,790.2,850.2,15.1,13,23.4,17.1,6.9,23.3,6,5.3,7.4,6,4,8
06,111,Ventura,California,CA,2,79.3,77.4,80.3,76.5,712.8,641.6,841.1,898.6,701.2,724.4,12.8,9.6,13.9,17.1,9.5,16.1,6.2,4.8,6.3,6,5.3,7.1
06,113,Yolo,California,CA,6,77.9,73.5,77.3,76.5,829.9,829.9,1032.7,898.6,802.3,857.5,15.2,12.7,21.7,17.1,8.9,21.4,6.8,5.2,7.6,6,4.9,8.6
06,115,Yuba,California,CA,8,73.8,72.2,75.6,76.5,1064.3,911.7,1136.1,898.6,1023.9,1104.8,19.2,16.5,29.4,17.1,10.1,28.2,8.8,5.5,8.7,6,6.2,11.5
08,001,Adams,Colorado,CO,4,78.5,75.7,78.9,76.5,941.9,748.9,941.9,898.6,918.5,965.4,16,12.3,18.3,17.1,14,18,6.2,5.5,6.5,6,5.6,6.8
08,003,Alamosa,Colorado,CO,67,76.5,72.8,74.7,76.5,983.4,957.4,1142.2,898.6,926.5,1040.3,9.5,15.5,32.2,17.1,4.6,14.5,5.1,4.5,9,6,3.3,6.9
08,005,Arapahoe,Colorado,CO,10,79,77.2,79.7,76.5,757.2,730.4,858.9,898.6,741,773.3,11.6,9.6,16.9,17.1,10,13.1,5.5,4.9,6.6,6,5,6
08,007,Archuleta,Colorado,CO,80,80.8,75.8,80.8,76.5,691.6,611.2,988.8,898.6,625.8,757.4,-1111.1,6.4,23.1,17.1,-1111.1,-1111.1,4.1,3.4,7.4,6,1.5,6.7
08,009,Baca,Colorado,CO,84,75.7,75.9,78.8,76.5,894.1,702.9,929.2,898.6,820.4,967.7,-1111.1,9.7,19.1,17.1,-1111.1,-1111.1,-1111.1,3.1,6.4,6,-1111.1,-1111.1
08,011,Bent,Colorado,CO,88,75.7,74.8,78.4,76.5,1039.1,759.5,1056.9,898.6,960.9,1117.3,-1111.1,11.5,32.4,17.1,-1111.1,-1111.1,-1111.1,3.8,10.3,6,-1111.1,-1111.1
08,013,Boulder,Colorado,CO,9,78.5,76.5,79.3,76.5,729,750.5,874.8,898.6,706.9,751.2,7,8.2,14.4,17.1,5.6,8.5,4.6,4.8,6.4,6,4.1,5.2
08,014,Broomfield,Colorado,CO,27,78.5,76.3,79.7,76.5,-2222.2,-2222.2,-2222.2,-2222.2,-2222.2,-2222.2,7.6,9.2,18.5,17.1,4,11.1,5.6,4.4,7,6,4,7.1
08,015,Chaffee,Colorado,CO,59,80.1,76.1,79.2,76.5,763,735.6,929.3,898.6,723,803.1,15.2,11.4,21,17.1,8.3,22,6.1,4,7.3,6,4.2,7.9
08,017,Cheyenne,Colorado,CO,79,77.9,76.4,78.4,76.5,740.8,708.4,893.7,898.6,640.7,841,-1111.1,5.1,28.8,17.1,-1111.1,-1111.1,-1111.1,2.6,6.1,6,-1111.1,-1111.1
08,019,Clear Creek,Colorado,CO,37,81.3,75.8,81.1,76.5,761.1,583.7,982.2,898.6,680.7,841.4,6.2,2.2,17.1,17.1,1.5,10.9,4.1,2.7,8.2,6,2.4,5.7
08,021,Conejos,Colorado,CO,88,76.5,74.8,78.4,76.5,845.3,759.5,1056.9,898.6,784.3,906.3,-1111.1,11.5,32.4,17.1,-1111.1,-1111.1,-1111.1,3.8,10.3,6,-1111.1,-1111.1
