State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,RHI_LBW_Ind,RHI_VLBW_Ind,RHI_Premature_Ind,RHI_Under_18_Ind,RHI_Over_40_Ind,RHI_Unmarried_Ind,RHI_Late_Care_Ind,RHI_Infant_Mortality_Ind,RHI_IM_Wh_Non_Hisp_Ind,RHI_IM_Bl_Non_Hisp_Ind,RHI_IM_Hisp_Ind,RHI_IM_Neonatal_Ind,RHI_IM_Postneonatal_Ind,RHI_Brst_Cancer_Ind,RHI_Col_Cancer_Ind,RHI_CHD_Ind,RHI_Homicide_Ind,RHI_Lung_Cancer_Ind,RHI_MVA_Ind,RHI_Stroke_Ind,RHI_Suicide_Ind,RHI_Injury_Ind
06,031,Kings,California,CA,7,5,5,5,6,7,6,8,5,5,8,8,5,6,5,5,6,5,5,8,6,5,5
06,033,Lake,California,CA,24,5,5,5,8,7,8,8,5,5,-1,8,5,8,5,5,8,5,8,8,8,8,7
06,035,Lassen,California,CA,32,5,5,5,5,5,5,8,6,6,-1,-1,8,5,5,5,6,-1,5,5,5,8,5
06,037,Los Angeles,California,CA,1,5,5,5,8,8,8,5,5,5,5,5,5,5,5,5,8,8,5,5,8,5,5
06,039,Madera,California,CA,7,5,5,5,6,7,6,6,5,8,-1,5,5,5,5,5,8,6,5,8,6,8,7
06,041,Marin,California,CA,11,5,5,5,5,8,5,5,5,5,-1,5,5,5,8,5,5,5,5,5,6,8,5
06,043,Mariposa,California,CA,58,7,5,7,8,8,7,8,8,8,-1,-1,7,8,8,6,6,-1,8,8,6,8,7
06,045,Mendocino,California,CA,23,5,5,5,6,8,8,8,5,5,-1,8,5,6,6,6,5,8,5,6,6,8,7
06,047,Merced,California,CA,7,5,5,5,6,7,6,8,5,5,-1,8,6,5,8,8,8,5,5,8,8,5,5
06,049,Modoc,California,CA,85,5,7,5,8,8,7,8,8,8,-1,-1,5,8,5,5,8,-1,7,6,8,8,7
06,051,Mono,California,CA,78,7,7,7,5,8,5,8,5,7,-1,-1,5,7,-1,-1,8,-1,7,6,5,6,5
06,053,Monterey,California,CA,5,5,5,5,6,8,6,6,5,6,-1,5,5,5,5,5,5,6,5,6,6,5,5
06,055,Napa,California,CA,13,5,5,5,5,8,5,8,5,5,-1,7,5,5,5,8,5,-1,5,5,8,5,5
06,057,Nevada,California,CA,18,5,5,5,5,8,7,8,5,5,-1,5,5,5,5,5,5,7,7,6,8,8,7
06,059,Orange,California,CA,1,5,5,5,5,8,5,5,5,5,7,5,5,5,5,5,6,5,5,5,8,5,5
06,061,Placer,California,CA,12,5,5,5,5,8,5,5,5,5,-1,7,5,5,5,5,5,5,5,5,8,8,7
06,063,Plumas,California,CA,40,7,5,5,6,5,7,8,5,5,-1,-1,5,8,8,5,5,7,8,8,5,8,5
06,065,Riverside,California,CA,1,5,5,5,8,5,8,6,5,7,5,5,5,5,6,8,8,6,5,8,8,7,5
06,067,Sacramento,California,CA,1,5,5,5,5,6,5,8,5,7,5,5,5,8,6,5,6,5,7,7,8,8,5
06,069,San Benito,California,CA,29,5,5,5,5,8,5,8,5,5,-1,7,5,5,5,5,5,7,5,6,6,5,5
06,071,San Bernardino,California,CA,1,5,5,5,8,5,8,8,8,8,8,8,8,8,8,8,8,8,7,8,8,7,5
06,073,San Diego,California,CA,1,5,5,5,5,8,5,5,5,5,7,5,5,5,8,5,5,5,5,7,8,7,5
06,075,San Francisco,California,CA,3,5,5,5,5,8,5,5,5,5,5,5,5,5,5,5,5,6,5,5,8,8,5
06,077,San Joaquin,California,CA,3,5,5,5,8,7,6,8,6,8,8,8,6,5,6,5,8,8,6,8,8,5,5
06,079,San Luis Obispo,California,CA,16,5,5,5,5,8,5,8,5,5,-1,8,5,5,5,5,5,5,5,5,8,8,5
06,081,San Mateo,California,CA,2,5,5,5,5,8,5,7,5,5,5,5,5,5,5,5,5,7,5,5,8,5,5
06,083,Santa Barbara,California,CA,4,5,5,5,6,8,5,8,5,5,-1,5,5,5,5,5,5,5,5,5,6,5,5
06,085,Santa Clara,California,CA,1,5,5,5,5,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5
06,087,Santa Cruz,California,CA,14,5,5,5,5,8,5,5,5,5,-1,5,5,5,5,5,5,5,5,5,5,8,5
06,089,Shasta,California,CA,6,5,5,5,6,7,6,5,5,6,-1,8,5,8,5,5,6,5,8,8,6,8,7
06,091,Sierra,California,CA,79,5,8,5,-1,8,7,8,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,7,-1,5,-1,8
06,093,Siskiyou,California,CA,34,5,5,5,6,7,8,8,5,5,-1,-1,5,5,5,5,5,-1,6,6,6,8,7
06,095,Solano,California,CA,10,5,7,5,7,8,7,8,7,7,5,5,5,7,5,6,7,7,5,7,8,5,5
06,097,Sonoma,California,CA,9,5,5,5,7,8,7,7,5,5,-1,5,5,5,5,6,5,7,7,5,8,5,5
06,099,Stanislaus,California,CA,5,5,5,5,6,7,6,6,6,8,5,8,8,5,5,6,8,5,6,8,6,5,7
06,101,Sutter,California,CA,23,5,5,5,5,7,5,8,5,5,-1,5,5,5,6,5,8,5,6,8,8,8,5
06,103,Tehama,California,CA,24,5,5,5,8,7,8,8,5,8,-1,5,5,5,8,8,6,-1,8,8,8,8,7
06,105,Trinity,California,CA,85,7,7,5,8,7,7,6,8,8,-1,-1,7,8,8,6,5,8,8,8,8,8,8
06,107,Tulare,California,CA,5,5,5,5,8,5,8,8,5,6,-1,6,5,6,5,5,8,6,5,8,8,5,7
06,109,Tuolumne,California,CA,21,5,5,5,5,8,7,5,5,5,-1,-1,5,8,8,6,5,-1,6,8,5,8,7
06,111,Ventura,California,CA,2,5,5,5,7,8,7,5,7,5,5,5,7,5,5,5,7,7,5,7,5,7,7
06,113,Yolo,California,CA,6,5,5,5,5,8,5,8,5,5,-1,5,5,5,5,5,5,5,5,5,8,5,5
06,115,Yuba,California,CA,8,5,5,5,6,7,5,8,6,8,-1,8,5,8,5,8,8,5,8,8,8,8,7
08,001,Adams,Colorado,CO,4,8,5,6,8,5,5,8,7,6,8,6,8,5,5,8,7,5,6,8,5,8,7
08,003,Alamosa,Colorado,CO,67,8,5,6,6,7,5,6,8,8,-1,8,8,8,5,8,6,6,5,6,6,8,7
08,005,Arapahoe,Colorado,CO,10,8,7,7,7,8,7,8,5,5,7,5,5,5,5,5,5,7,5,5,5,8,7
08,007,Archuleta,Colorado,CO,80,8,7,5,8,7,7,8,7,8,-1,-1,7,7,-1,8,5,-1,5,8,5,8,7
08,009,Baca,Colorado,CO,84,7,-1,7,8,7,5,8,-1,-1,-1,-1,-1,-1,-1,5,8,-1,7,8,5,-1,8
08,011,Bent,Colorado,CO,88,8,5,8,8,7,8,6,8,-1,-1,-1,8,8,8,-1,8,-1,8,6,8,-1,7
08,013,Boulder,Colorado,CO,9,7,5,7,7,8,5,7,5,5,-1,8,5,5,5,5,5,5,5,7,8,8,7
08,014,Broomfield,Colorado,CO,27,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
08,015,Chaffee,Colorado,CO,59,8,5,7,8,8,5,8,5,5,-1,-1,5,5,5,5,5,-1,5,6,5,8,7
08,017,Cheyenne,Colorado,CO,79,7,-1,7,5,-1,5,8,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,8,5,-1,-1
08,019,Clear Creek,Colorado,CO,37,8,8,5,5,8,5,5,8,8,-1,-1,8,8,-1,8,5,-1,5,8,5,8,5
08,021,Conejos,Colorado,CO,88,5,7,5,6,5,5,6,6,8,-1,8,5,8,-1,8,6,-1,5,8,5,8,5
08,023,Costilla,Colorado,CO,88,8,-1,8,6,8,8,8,8,-1,-1,8,8,-1,-1,-1,5,-1,5,8,8,8,8
08,025,Crowley,Colorado,CO,87,8,5,5,8,7,7,8,-1,-1,-1,-1,-1,-1,-1,8,6,-1,5,8,5,-1,-1
08,027,Custer,Colorado,CO,80,8,-1,7,6,8,7,6,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,6,-1,-1,-1
08,029,Delta,Colorado,CO,49,5,5,5,8,7,5,8,6,8,-1,-1,8,5,8,5,5,-1,5,6,5,8,7
08,031,Denver,Colorado,CO,5,8,6,6,8,7,5,8,5,5,8,8,6,5,5,8,5,6,5,8,5,8,8
08,033,Dolores,Colorado,CO,82,8,-1,8,5,7,7,8,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,7,8,7,-1,-1
08,035,Douglas,Colorado,CO,12,8,5,7,5,8,5,5,5,5,-1,5,5,5,5,5,5,-1,5,5,8,5,5
08,037,Eagle,Colorado,CO,47,8,5,8,7,8,5,8,5,5,-1,7,5,5,-1,-1,5,-1,5,8,5,8,7
08,039,Elbert,Colorado,CO,38,7,5,5,5,8,5,5,5,5,-1,-1,5,5,8,5,5,-1,5,8,5,8,7
08,041,El Paso,Colorado,CO,10,8,8,8,7,5,7,8,7,7,8,8,7,7,5,5,5,7,5,8,8,8,7
08,043,Fremont,Colorado,CO,49,8,8,5,8,7,8,6,8,8,-1,-1,8,6,5,5,6,8,5,6,6,8,7
08,045,Garfield,Colorado,CO,47,7,5,5,8,7,5,8,7,8,-1,7,7,8,5,5,5,-1,7,8,8,8,7
08,047,Gilpin,Colorado,CO,37,8,8,5,5,8,5,5,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,5,-1,-1,8,7
08,049,Grand,Colorado,CO,78,8,7,8,5,8,7,5,5,5,-1,-1,5,5,5,-1,5,-1,5,6,7,6,7
08,051,Gunnison,Colorado,CO,80,8,7,5,5,8,5,5,8,8,-1,-1,8,8,5,8,5,-1,5,6,5,6,8
08,053,Hinsdale,Colorado,CO,78,-1,-1,7,-1,-1,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
08,055,Huerfano,Colorado,CO,87,8,8,5,8,7,8,8,7,-1,-1,-1,5,8,8,8,6,-1,5,8,5,8,7
08,057,Jackson,Colorado,CO,80,8,8,8,6,-1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1
08,059,Jefferson,Colorado,CO,2,8,5,7,7,8,5,5,7,7,-1,5,5,7,5,5,5,5,5,7,5,8,7
08,061,Kiowa,Colorado,CO,79,7,-1,5,8,-1,7,8,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,8,-1,5,-1,-1
08,063,Kit Carson,Colorado,CO,82,7,7,8,8,7,5,6,8,8,-1,-1,8,8,-1,8,5,-1,5,8,5,8,7
08,065,Lake,Colorado,CO,38,8,8,8,8,7,8,8,8,8,-1,8,7,8,-1,-1,5,-1,5,8,5,8,8
08,067,La Plata,Colorado,CO,28,5,5,5,5,8,5,8,5,5,-1,-1,5,8,8,5,5,-1,5,8,5,8,7
08,069,Larimer,Colorado,CO,11,7,5,7,7,8,5,8,5,5,-1,8,5,7,5,5,5,-1,5,8,6,8,5
08,071,Las Animas,Colorado,CO,87,8,5,5,8,7,8,8,5,5,-1,7,5,5,5,6,6,8,5,6,8,8,7
08,073,Lincoln,Colorado,CO,84,8,8,7,8,5,7,6,5,-1,-1,-1,5,5,-1,5,5,-1,5,8,5,8,5
08,075,Logan,Colorado,CO,58,7,7,5,8,5,7,8,8,8,-1,-1,8,7,8,5,8,-1,5,6,6,8,5
08,077,Mesa,Colorado,CO,16,5,5,5,8,5,5,5,5,8,-1,5,6,5,5,5,5,-1,5,8,5,8,5
08,079,Mineral,Colorado,CO,79,8,-1,7,-1,-1,5,5,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1
08,081,Moffat,Colorado,CO,80,8,5,8,6,5,7,6,7,8,-1,-1,5,8,-1,8,7,-1,5,8,8,8,7
08,083,Montezuma,Colorado,CO,42,5,5,5,6,7,8,8,5,8,-1,-1,5,8,6,8,5,8,5,8,6,8,8
08,085,Montrose,Colorado,CO,31,7,5,7,8,7,5,8,5,6,-1,7,5,7,8,5,5,-1,6,6,5,8,7
08,087,Morgan,Colorado,CO,34,7,7,8,8,7,6,8,8,8,-1,8,8,5,8,5,5,-1,5,8,5,8,7
08,089,Otero,Colorado,CO,75,6,5,6,6,7,6,8,5,5,-1,8,5,6,8,5,6,-1,5,6,6,8,7
08,091,Ouray,Colorado,CO,78,8,-1,5,-1,8,5,8,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,5,-1,-1,-1,-1
08,093,Park,Colorado,CO,78,8,8,8,5,8,5,5,7,8,-1,-1,8,5,8,8,5,-1,5,8,5,6,5
08,095,Phillips,Colorado,CO,81,5,7,5,8,5,5,8,8,-1,-1,-1,8,8,-1,5,5,-1,5,6,5,-1,5
08,097,Pitkin,Colorado,CO,37,8,8,7,5,8,5,7,5,5,-1,-1,5,5,5,-1,5,-1,5,8,5,8,7
08,099,Prowers,Colorado,CO,66,8,6,6,6,7,5,8,6,8,-1,8,8,5,5,8,5,-1,6,6,5,8,5
08,101,Pueblo,Colorado,CO,6,8,5,6,8,5,8,8,6,6,-1,8,5,8,5,8,5,7,5,8,6,8,7
08,103,Rio Blanco,Colorado,CO,78,8,5,7,8,5,7,8,8,8,-1,-1,8,7,-1,-1,7,-1,5,6,5,8,5
08,105,Rio Grande,Colorado,CO,74,8,5,5,8,7,5,6,5,8,-1,7,5,5,8,8,6,-1,5,6,8,8,5
08,107,Routt,Colorado,CO,37,8,5,7,5,8,5,5,5,8,-1,-1,8,5,8,5,5,-1,5,6,5,8,7
08,109,Saguache,Colorado,CO,86,8,5,5,8,7,5,6,5,-1,-1,5,5,5,8,-1,5,-1,5,8,5,-1,5
08,111,San Juan,Colorado,CO,83,8,-1,7,-1,-1,5,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
08,113,San Miguel,Colorado,CO,78,7,7,5,5,8,5,6,5,5,-1,-1,5,5,-1,-1,5,-1,-1,8,-1,-1,-1
08,115,Sedgwick,Colorado,CO,81,5,-1,5,8,-1,7,6,-1,-1,-1,-1,-1,-1,-1,8,8,-1,7,8,8,-1,7
08,117,Summit,Colorado,CO,37,8,5,8,5,8,5,7,5,5,-1,8,5,7,-1,5,5,-1,-1,8,5,5,7
08,119,Teller,Colorado,CO,38,8,8,7,5,8,5,7,5,8,-1,-1,5,8,8,8,5,-1,5,6,8,8,7
08,121,Washington,Colorado,CO,81,7,7,8,7,5,7,8,-1,-1,-1,-1,-1,-1,-1,5,8,-1,5,8,6,-1,7
08,123,Weld,Colorado,CO,13,7,7,7,8,5,5,8,8,8,-1,8,8,7,8,5,5,7,5,8,8,8,7
08,125,Yuma,Colorado,CO,82,7,7,7,8,7,7,8,8,8,-1,-1,8,8,8,8,5,-1,5,8,5,6,5
09,001,Fairfield,Connecticut,CT,2,5,8,5,5,8,5,5,5,5,7,5,5,5,8,5,7,7,5,5,5,5,7
09,003,Hartford,Connecticut,CT,2,8,8,5,7,6,8,7,7,5,7,8,8,7,5,5,7,7,5,7,5,7,7
09,005,Litchfield,Connecticut,CT,13,5,5,5,5,8,5,5,5,5,-1,-1,5,5,5,5,5,-1,5,5,5,5,7
09,007,Middlesex,Connecticut,CT,11,7,8,5,5,8,5,5,5,5,-1,-1,5,5,8,5,5,-1,5,5,5,5,7
09,009,New Haven,Connecticut,CT,2,8,8,5,7,6,8,5,8,7,8,8,8,7,8,5,5,7,7,5,5,5,7
09,011,New London,Connecticut,CT,9,5,7,5,5,6,7,7,7,8,8,8,8,7,5,8,5,5,8,7,8,5,7
09,013,Tolland,Connecticut,CT,11,5,7,5,5,8,5,5,5,5,-1,-1,5,5,5,6,5,-1,8,5,5,5,5
09,015,Windham,Connecticut,CT,12,7,7,5,7,7,8,7,5,5,-1,8,5,7,8,8,8,7,8,8,6,5,7
10,001,Kent,Delaware,DE,15,8,8,6,8,7,8,8,8,8,8,-1,8,8,5,6,8,5,8,6,6,6,5
10,003,New Castle,Delaware,DE,9,8,8,8,8,5,8,5,8,8,8,8,8,7,6,8,8,7,8,7,5,8,7
10,005,Sussex,Delaware,DE,16,5,8,8,8,5,8,8,8,8,8,5,8,8,8,8,8,7,8,8,5,6,5
11,001,Washington,District of Columbia,DC,3,8,8,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,6,5,5,5,7
12,001,Alachua,Florida,FL,6,8,8,6,6,7,6,5,8,6,8,8,8,6,8,5,5,5,6,6,8,8,5
12,003,Baker,Florida,FL,42,5,8,8,8,5,8,5,8,8,-1,-1,5,8,8,8,8,8,8,8,8,6,5
12,005,Bay,Florida,FL,6,8,8,8,6,7,6,5,8,8,8,-1,8,8,6,5,8,5,8,8,5,8,8
12,007,Bradford,Florida,FL,44,6,8,6,8,7,8,8,8,5,8,-1,8,8,5,5,6,8,8,8,8,8,5
12,009,Brevard,Florida,FL,4,5,8,8,5,8,8,5,5,5,5,8,6,5,5,5,8,7,8,8,5,8,7
12,011,Broward,Florida,FL,1,8,8,8,5,8,6,5,7,5,5,5,7,8,5,5,6,5,7,7,5,8,7
12,013,Calhoun,Florida,FL,67,6,5,6,6,5,6,5,6,8,-1,-1,6,8,5,6,8,-1,8,8,5,8,7
12,015,Charlotte,Florida,FL,13,7,8,7,8,8,8,8,8,8,-1,-1,8,7,5,5,7,7,7,8,5,8,5
12,017,Citrus,Florida,FL,6,5,8,5,6,7,8,5,5,6,-1,-1,6,5,8,5,8,8,8,8,5,8,7
12,019,Clay,Florida,FL,12,7,7,7,7,5,7,5,8,8,8,-1,8,8,5,8,8,7,8,8,8,8,7
12,021,Collier,Florida,FL,16,5,5,5,8,8,8,8,5,5,5,5,5,5,5,5,5,5,5,8,5,6,7
12,023,Columbia,Florida,FL,8,6,8,8,6,7,6,8,8,8,8,-1,8,6,6,6,8,5,8,8,6,8,7
12,027,DeSoto,Florida,FL,35,5,5,6,8,7,8,8,6,6,8,8,8,6,5,5,6,8,6,8,5,5,5
12,029,Dixie,Florida,FL,75,6,5,5,6,5,6,6,8,8,-1,-1,8,8,5,5,8,8,8,6,6,8,7
12,031,Duval,Florida,FL,3,8,8,8,8,5,6,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7
12,033,Escambia,Florida,FL,5,8,8,8,8,7,8,5,8,8,8,-1,8,8,6,6,6,5,8,8,8,8,7
12,035,Flagler,Florida,FL,26,7,8,7,7,8,7,5,8,8,-1,-1,7,8,8,5,5,-1,5,8,5,8,5
12,037,Franklin,Florida,FL,71,8,8,5,6,7,8,5,8,8,-1,-1,8,8,6,6,6,-1,8,6,5,6,8
12,039,Gadsden,Florida,FL,53,8,8,8,8,7,8,5,8,6,8,8,8,8,8,5,6,8,6,8,8,5,5
12,041,Gilchrist,Florida,FL,42,8,5,8,8,5,8,6,8,8,-1,-1,8,5,8,8,6,-1,8,8,8,8,5
12,043,Glades,Florida,FL,43,7,8,7,8,7,8,8,5,-1,-1,-1,5,5,5,5,8,-1,8,8,5,8,7
12,045,Gulf,Florida,FL,41,5,8,6,8,5,7,5,8,8,-1,-1,8,8,5,8,8,-1,8,6,8,6,5
12,047,Hamilton,Florida,FL,67,6,6,6,8,7,6,6,6,6,5,-1,6,6,8,8,8,6,8,6,6,8,5
12,049,Hardee,Florida,FL,69,5,5,6,8,7,6,8,5,5,-1,7,5,5,8,5,6,6,5,8,8,5,5
12,051,Hendry,Florida,FL,51,5,8,6,8,7,8,8,5,5,7,8,5,6,5,5,8,8,8,8,5,5,7
12,053,Hernando,Florida,FL,6,5,5,5,6,5,8,5,5,6,-1,-1,5,6,5,6,8,8,8,8,5,8,7
12,055,Highlands,Florida,FL,24,7,7,8,8,5,8,8,8,8,8,8,8,8,5,5,6,8,6,8,5,8,5
12,057,Hillsborough,Florida,FL,3,6,8,8,8,5,6,5,8,8,8,8,8,8,5,8,8,6,8,8,8,8,7
12,059,Holmes,Florida,FL,72,5,5,5,6,7,5,5,6,6,-1,-1,7,6,8,6,8,-1,6,6,5,6,7
12,061,Indian River,Florida,FL,21,7,8,7,8,8,8,8,7,5,7,8,8,5,5,5,5,7,8,8,8,6,7
12,063,Jackson,Florida,FL,52,8,6,6,6,7,6,5,5,5,5,-1,5,6,5,5,8,5,6,8,6,8,5
12,065,Jefferson,Florida,FL,67,5,6,6,6,7,8,5,8,5,8,-1,8,5,8,6,6,6,6,6,8,5,5
12,067,Lafayette,Florida,FL,44,5,7,8,6,5,7,8,6,8,-1,-1,5,8,-1,8,8,-1,6,6,6,-1,5
12,069,Lake,Florida,FL,16,8,5,8,8,5,8,5,5,5,5,8,5,8,5,5,6,7,8,8,5,8,5
12,071,Lee,Florida,FL,4,8,6,8,8,7,8,8,5,5,5,6,6,5,5,5,7,8,6,8,5,8,7
12,073,Leon,Florida,FL,6,8,8,8,5,7,8,5,8,8,8,-1,8,6,8,6,5,5,6,5,8,5,5
12,075,Levy,Florida,FL,35,6,8,5,8,7,8,6,6,8,-1,-1,5,6,5,6,6,-1,8,8,8,8,7
12,077,Liberty,Florida,FL,41,8,5,5,8,5,8,5,8,8,-1,-1,8,8,8,5,6,-1,8,6,5,-1,7
12,079,Madison,Florida,FL,67,8,6,6,6,5,8,5,8,6,7,-1,8,8,5,6,8,6,6,6,6,5,5
12,081,Manatee,Florida,FL,16,8,6,8,8,7,8,8,6,5,6,8,6,8,5,5,8,8,6,8,5,8,7
12,083,Marion,Florida,FL,6,6,6,6,8,7,8,8,8,8,6,8,8,6,8,8,8,5,8,8,5,8,7
12,085,Martin,Florida,FL,13,7,5,8,8,8,8,8,8,8,8,8,8,8,5,5,5,7,5,8,5,8,7
12,086,Miami-Dade,Florida,FL,1,8,8,5,8,6,8,5,5,5,5,5,5,5,5,8,8,8,5,8,5,5,5
12,087,Monroe,Florida,FL,21,5,5,5,5,8,5,5,5,5,-1,7,5,5,5,8,5,7,8,8,5,8,8
12,089,Nassau,Florida,FL,20,8,8,8,8,5,5,5,8,8,-1,-1,5,8,7,6,8,8,8,8,8,8,5
12,091,Okaloosa,Florida,FL,15,5,5,5,5,7,5,5,8,8,8,8,6,8,8,6,6,5,6,6,6,8,7
12,093,Okeechobee,Florida,FL,36,5,5,6,8,7,8,8,5,6,-1,7,5,6,5,6,8,8,8,8,5,8,5
12,095,Orange,Florida,FL,3,8,8,8,6,8,6,5,6,5,6,8,6,8,6,6,8,6,6,8,5,5,5
12,097,Osceola,Florida,FL,15,8,8,8,6,7,8,5,5,6,5,6,5,6,7,5,8,5,6,8,5,8,5
12,099,Palm Beach,Florida,FL,1,8,8,8,7,8,8,8,8,7,7,8,8,8,5,5,5,5,5,8,5,8,7
12,101,Pasco,Florida,FL,5,5,5,5,6,7,6,5,5,8,-1,6,5,6,5,6,8,5,8,8,5,8,7
12,103,Pinellas,Florida,FL,3,6,6,5,6,8,6,5,8,8,8,5,8,5,5,5,5,6,6,7,5,8,7
12,105,Polk,Florida,FL,5,6,6,6,8,5,8,8,6,8,8,5,8,6,5,5,8,6,6,8,5,8,5
12,107,Putnam,Florida,FL,8,6,8,6,8,7,8,8,8,8,8,7,8,6,6,6,6,8,8,8,6,8,5
12,109,St. Johns,Florida,FL,16,8,5,8,6,8,5,5,5,5,8,-1,5,5,5,5,5,5,6,8,5,8,5
12,111,St. Lucie,Florida,FL,6,8,6,8,8,7,8,8,5,5,5,5,5,5,5,5,6,8,6,8,5,8,7
12,113,Santa Rosa,Florida,FL,15,5,5,8,6,7,5,5,5,5,-1,-1,5,8,5,8,5,-1,8,8,6,8,7
12,115,Sarasota,Florida,FL,10,7,5,8,7,8,7,5,5,5,5,8,5,5,5,5,5,7,5,8,5,8,7
12,117,Seminole,Florida,FL,10,7,5,8,7,8,7,5,5,5,5,5,5,7,5,5,8,5,8,7,8,8,5
12,119,Sumter,Florida,FL,35,8,8,8,6,7,8,5,8,8,-1,-1,8,8,5,6,8,5,6,6,5,6,5
12,121,Suwannee,Florida,FL,34,7,8,8,8,7,8,8,8,8,-1,-1,8,8,5,6,6,-1,8,8,8,8,5
12,123,Taylor,Florida,FL,66,8,8,5,6,7,6,5,6,8,-1,-1,5,8,8,7,8,6,8,8,6,8,7
12,125,Union,Florida,FL,69,5,5,5,6,5,6,5,6,6,-1,-1,5,6,-1,8,8,6,8,6,8,8,5
12,127,Volusia,Florida,FL,5,5,5,5,6,7,6,5,5,5,6,8,5,6,5,6,6,5,8,8,6,8,7
12,129,Wakulla,Florida,FL,39,8,5,5,8,5,8,5,8,8,8,-1,8,8,5,5,6,8,8,8,5,6,7
12,131,Walton,Florida,FL,35,5,5,5,6,7,6,5,5,5,-1,-1,5,6,5,5,8,-1,6,6,5,8,7
12,133,Washington,Florida,FL,72,8,8,5,6,5,8,5,8,8,8,-1,8,8,5,8,6,8,8,6,6,6,5
13,001,Appling,Georgia,GA,68,6,6,5,6,5,6,8,8,8,8,-1,8,8,5,8,5,5,6,8,8,5,7
13,003,Atkinson,Georgia,GA,67,6,5,5,8,5,6,8,6,5,8,8,6,6,-1,-1,6,-1,8,6,8,8,8
13,005,Bacon,Georgia,GA,69,6,6,5,8,5,6,8,5,5,-1,-1,5,6,6,8,8,8,6,8,8,5,7
13,007,Baker,Georgia,GA,66,8,8,5,8,-1,8,6,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,6,-1,8,-1,-1
13,009,Baldwin,Georgia,GA,32,8,8,8,8,5,8,8,8,5,8,-1,8,8,5,5,8,8,6,6,8,6,7
13,011,Banks,Georgia,GA,39,8,5,5,8,5,5,5,5,5,-1,-1,5,5,5,5,8,-1,6,8,8,8,7
13,013,Barrow,Georgia,GA,29,7,7,7,6,5,5,5,5,5,-1,-1,5,8,5,5,5,8,8,8,8,8,7
13,015,Bartow,Georgia,GA,20,7,7,5,8,5,5,5,5,6,7,5,5,8,7,8,5,8,8,6,6,6,7
13,017,Ben Hill,Georgia,GA,69,8,8,8,8,5,8,5,8,8,8,-1,8,6,6,8,6,8,8,6,6,5,5
13,019,Berrien,Georgia,GA,69,6,5,5,6,5,5,6,6,8,8,-1,6,8,5,5,6,-1,8,8,6,8,5
13,021,Bibb,Georgia,GA,7,8,8,8,8,7,8,5,8,8,8,-1,8,8,8,5,6,8,6,6,8,8,7
13,023,Bleckley,Georgia,GA,41,8,8,8,8,5,8,8,8,5,8,-1,8,8,5,5,5,8,8,8,6,8,7
13,025,Brantley,Georgia,GA,42,5,8,5,6,5,5,5,5,6,-1,-1,6,5,5,5,8,-1,8,8,8,6,7
13,027,Brooks,Georgia,GA,76,6,8,6,8,7,8,8,8,8,5,-1,8,5,5,8,5,8,8,8,6,8,5
13,029,Bryan,Georgia,GA,39,8,8,7,8,7,7,8,5,5,7,-1,5,5,6,8,5,8,8,8,6,8,7
13,031,Bulloch,Georgia,GA,53,6,8,6,6,7,6,8,8,8,8,-1,8,6,5,5,5,5,5,5,8,6,5
13,033,Burke,Georgia,GA,68,8,8,8,8,7,8,8,8,8,7,-1,8,6,5,6,8,8,6,8,8,6,7
13,035,Butts,Georgia,GA,41,8,8,8,8,5,8,8,8,8,7,-1,8,8,8,6,6,8,8,8,8,6,5
13,037,Calhoun,Georgia,GA,75,8,8,8,8,7,8,6,8,-1,8,-1,8,8,-1,5,6,8,5,6,8,-1,5
13,039,Camden,Georgia,GA,29,7,7,5,6,5,5,8,8,8,8,-1,8,6,8,5,5,8,5,6,5,6,5
13,043,Candler,Georgia,GA,76,6,6,6,6,5,6,8,8,8,8,-1,8,5,8,8,5,8,6,6,8,8,7
13,045,Carroll,Georgia,GA,23,5,8,5,8,5,5,6,8,8,7,-1,8,6,5,5,8,8,8,8,8,8,7
13,047,Catoosa,Georgia,GA,28,8,7,8,8,5,5,5,5,8,-1,-1,7,5,5,5,8,7,8,5,5,6,7
