Feature,Estimator,AUC,AUC_best,Accuracy,Accuracy_best,F1,F1_best,Precision,Precision_best,Recall,Recall_best
systolic_bp : type_a : alcohol_use,svc,0,0,0.6469935245143386,"{'C': 1, 'shrinking': True, 'gamma': 0.0, 'degree': 1, 'probability': True}",0,0,0,0,0,0
systolic_bp : type_a : alcohol_use,decision_tree,0,0,0.5712303422756706,"{'max_features': 'log2', 'max_leaf_nodes': 30, 'max_depth': 20}",0,0,0,0,0,0
systolic_bp : type_a : alcohol_use,random_forest,0,0,0.6101757631822388,"{'max_features': 'sqrt', 'max_leaf_nodes': 25, 'bootstrap': True, 'max_depth': 1}",0,0,0,0,0,0
systolic_bp : type_a : age,linear,0,0,0.11950715279353105,{'normalize': True},0,0,0,0,0,0
systolic_bp : type_a : age,knn,0,0,0.625254394079556,"{'n_neighbors': 60, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
systolic_bp : type_a : age,logistic,0,0,0.670814061054579,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
systolic_bp : type_a : age,gaussian,0,0,0.6858464384828863,{},0,0,0,0,0,0
systolic_bp : type_a : age,svc,0,0,0.64472710453284,"{'C': 100, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
systolic_bp : type_a : age,decision_tree,0,0,0.6230342275670675,"{'max_features': 'log2', 'max_leaf_nodes': 30, 'max_depth': 1}",0,0,0,0,0,0
systolic_bp : type_a : age,random_forest,0,0,0.6534690101757633,"{'max_features': None, 'max_leaf_nodes': 5, 'bootstrap': True, 'max_depth': 1}",0,0,0,0,0,0
systolic_bp : overall_obesity : alcohol_use,linear,0,0,-0.013099537688275343,{'normalize': True},0,0,0,0,0,0
systolic_bp : overall_obesity : alcohol_use,knn,0,0,0.59736355226642,"{'n_neighbors': 10, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
systolic_bp : overall_obesity : alcohol_use,logistic,0,0,0.6492599444958372,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
systolic_bp : overall_obesity : alcohol_use,gaussian,0,0,0.6406105457909343,{},0,0,0,0,0,0
systolic_bp : overall_obesity : alcohol_use,svc,0,0,0.651572617946346,"{'C': 1, 'shrinking': True, 'gamma': 0.0, 'degree': 1, 'probability': True}",0,0,0,0,0,0
systolic_bp : overall_obesity : alcohol_use,decision_tree,0,0,0.5777983348751156,"{'max_features': 'log2', 'max_leaf_nodes': 10, 'max_depth': 25}",0,0,0,0,0,0
systolic_bp : overall_obesity : alcohol_use,random_forest,0,0,0.6232192414431083,"{'max_features': 'auto', 'max_leaf_nodes': 15, 'bootstrap': False, 'max_depth': 25}",0,0,0,0,0,0
systolic_bp : overall_obesity : age,linear,0,0,0.10221025030833857,{'normalize': True},0,0,0,0,0,0
systolic_bp : overall_obesity : age,knn,0,0,0.6451433857539316,"{'n_neighbors': 50, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
systolic_bp : overall_obesity : age,logistic,0,0,0.6664662349676225,"{'penalty': 'l2', 'solver': 'liblinear'}",0,0,0,0,0,0
systolic_bp : overall_obesity : age,gaussian,0,0,0.666558741905643,{},0,0,0,0,0,0
systolic_bp : overall_obesity : age,svc,0,0,0.6512488436632747,"{'C': 100, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
systolic_bp : overall_obesity : age,decision_tree,0,0,0.5912580943570768,"{'max_features': 'sqrt', 'max_leaf_nodes': 30, 'max_depth': 1}",0,0,0,0,0,0
systolic_bp : overall_obesity : age,random_forest,0,0,0.6148473635522664,"{'max_features': 'log2', 'max_leaf_nodes': 15, 'bootstrap': True, 'max_depth': 1}",0,0,0,0,0,0
systolic_bp : alcohol_use : age,linear,0,0,0.10101504349655784,{'normalize': True},0,0,0,0,0,0
systolic_bp : alcohol_use : age,knn,0,0,0.6125809435707679,"{'n_neighbors': 10, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
systolic_bp : alcohol_use : age,logistic,0,0,0.6816836262719704,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
systolic_bp : alcohol_use : age,gaussian,0,0,0.6578630897317298,{},0,0,0,0,0,0
systolic_bp : alcohol_use : age,svc,0,0,0.6339962997224793,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
systolic_bp : alcohol_use : age,decision_tree,0,0,0.5692414431082331,"{'max_features': 'auto', 'max_leaf_nodes': 15, 'max_depth': 1}",0,0,0,0,0,0
systolic_bp : alcohol_use : age,random_forest,0,0,0.6078630897317299,"{'max_features': None, 'max_leaf_nodes': 2, 'bootstrap': True, 'max_depth': 15}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity,linear,0,0,0.11001783729535282,{'normalize': True},0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity,knn,0,0,0.6471322849213692,"{'n_neighbors': 10, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity,logistic,0,0,0.7098982423681777,"{'penalty': 'l2', 'solver': 'liblinear'}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity,gaussian,0,0,0.7034690101757632,{},0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity,svc,0,0,0.6882978723404254,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity,decision_tree,0,0,0.5885291396854765,"{'max_features': 'log2', 'max_leaf_nodes': 10, 'max_depth': 25}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : abdominal_adiposity,random_forest,0,0,0.6513413506012952,"{'max_features': 'sqrt', 'max_leaf_nodes': 10, 'bootstrap': True, 'max_depth': 10}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : family_history,linear,0,0,0.1462117621074056,{'normalize': False},0,0,0,0,0,0
tobacco_use : ldl_cholesterol : family_history,knn,0,0,0.6969935245143385,"{'n_neighbors': 30, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : family_history,logistic,0,0,0.7208603145235892,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : family_history,gaussian,0,0,0.7252543940795559,{},0,0,0,0,0,0
tobacco_use : ldl_cholesterol : family_history,svc,0,0,0.7100370027752081,"{'C': 1000, 'shrinking': True, 'gamma': 0.0001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : family_history,decision_tree,0,0,0.6082793709528215,"{'max_features': 'log2', 'max_leaf_nodes': 5, 'max_depth': 10}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : family_history,random_forest,0,0,0.6492599444958372,"{'max_features': 'log2', 'max_leaf_nodes': 10, 'bootstrap': True, 'max_depth': 20}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : type_a,linear,0,0,0.10987936284889988,{'normalize': False},0,0,0,0,0,0
tobacco_use : ldl_cholesterol : type_a,knn,0,0,0.6620721554116559,"{'n_neighbors': 10, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : type_a,logistic,0,0,0.6904717853839039,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : type_a,gaussian,0,0,0.6969472710453284,{},0,0,0,0,0,0
tobacco_use : ldl_cholesterol : type_a,svc,0,0,0.6795559666975024,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : type_a,decision_tree,0,0,0.6169287696577244,"{'max_features': 'sqrt', 'max_leaf_nodes': 10, 'max_depth': 10}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : type_a,random_forest,0,0,0.6427844588344127,"{'max_features': 'auto', 'max_leaf_nodes': 25, 'bootstrap': False, 'max_depth': 10}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : overall_obesity,linear,0,0,0.10175958597370127,{'normalize': True},0,0,0,0,0,0
tobacco_use : ldl_cholesterol : overall_obesity,knn,0,0,0.6665587419056429,"{'n_neighbors': 30, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : overall_obesity,logistic,0,0,0.6883903792784458,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : overall_obesity,gaussian,0,0,0.6948658649398705,{},0,0,0,0,0,0
tobacco_use : ldl_cholesterol : overall_obesity,svc,0,0,0.690518038852914,"{'C': 1000, 'shrinking': True, 'gamma': 0.0001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : overall_obesity,decision_tree,0,0,0.5954671600370027,"{'max_features': 'sqrt', 'max_leaf_nodes': 25, 'max_depth': 1}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : overall_obesity,random_forest,0,0,0.6578630897317298,"{'max_features': None, 'max_leaf_nodes': 2, 'bootstrap': True, 'max_depth': 1}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : alcohol_use,linear,0,0,0.09911112970558211,{'normalize': False},0,0,0,0,0,0
tobacco_use : ldl_cholesterol : alcohol_use,knn,0,0,0.6493524514338576,"{'n_neighbors': 50, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : alcohol_use,logistic,0,0,0.6927382053654023,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : alcohol_use,gaussian,0,0,0.6881591119333951,{},0,0,0,0,0,0
tobacco_use : ldl_cholesterol : alcohol_use,svc,0,0,0.6839037927844587,"{'C': 1000, 'shrinking': True, 'gamma': 0.0001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : alcohol_use,decision_tree,0,0,0.5866327474560592,"{'max_features': 'log2', 'max_leaf_nodes': 25, 'max_depth': 1}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : alcohol_use,random_forest,0,0,0.6319148936170211,"{'max_features': None, 'max_leaf_nodes': 2, 'bootstrap': True, 'max_depth': 15}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : age,linear,0,0,0.1519650671476002,{'normalize': False},0,0,0,0,0,0
tobacco_use : ldl_cholesterol : age,knn,0,0,0.6796947271045328,"{'n_neighbors': 20, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : age,logistic,0,0,0.7187326549491211,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : age,gaussian,0,0,0.7142460684551342,{},0,0,0,0,0,0
tobacco_use : ldl_cholesterol : age,svc,0,0,0.7055966697502314,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : age,decision_tree,0,0,0.5950971322849214,"{'max_features': 'auto', 'max_leaf_nodes': 10, 'max_depth': 25}",0,0,0,0,0,0
tobacco_use : ldl_cholesterol : age,random_forest,0,0,0.6578168362627197,"{'max_features': 'log2', 'max_leaf_nodes': 5, 'bootstrap': True, 'max_depth': 5}",0,0,0,0,0,0
tobacco_use : abdominal_adiposity : family_history,linear,0,0,0.12890654581465263,{'normalize': True},0,0,0,0,0,0
tobacco_use : abdominal_adiposity : family_history,knn,0,0,0.6560129509713228,"{'n_neighbors': 40, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
tobacco_use : abdominal_adiposity : family_history,logistic,0,0,0.6839500462534689,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
tobacco_use : abdominal_adiposity : family_history,gaussian,0,0,0.7034690101757632,{},0,0,0,0,0,0
tobacco_use : abdominal_adiposity : family_history,svc,0,0,0.6796022201665124,"{'C': 1000, 'shrinking': True, 'gamma': 0.0, 'degree': 1, 'probability': True}",0,0,0,0,0,0
tobacco_use : abdominal_adiposity : family_history,decision_tree,0,0,0.6171600370027752,"{'max_features': 'auto', 'max_leaf_nodes': 20, 'max_depth': 1}",0,0,0,0,0,0
tobacco_use : abdominal_adiposity : family_history,random_forest,0,0,0.6516188714153561,"{'max_features': 'auto', 'max_leaf_nodes': 20, 'bootstrap': False, 'max_depth': 5}",0,0,0,0,0,0
tobacco_use : abdominal_adiposity : type_a,linear,0,0,0.0961981231171207,{'normalize': False},0,0,0,0,0,0
tobacco_use : abdominal_adiposity : type_a,knn,0,0,0.6471785383903793,"{'n_neighbors': 40, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
tobacco_use : abdominal_adiposity : type_a,logistic,0,0,0.6990286771507862,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
tobacco_use : abdominal_adiposity : type_a,gaussian,0,0,0.7012488436632747,{},0,0,0,0,0,0
tobacco_use : abdominal_adiposity : type_a,svc,0,0,0.709990749306198,"{'C': 1, 'shrinking': True, 'gamma': 0.0, 'degree': 1, 'probability': True}",0,0,0,0,0,0
tobacco_use : abdominal_adiposity : type_a,decision_tree,0,0,0.6344125809435709,"{'max_features': 'auto', 'max_leaf_nodes': 10, 'max_depth': 1}",0,0,0,0,0,0
tobacco_use : abdominal_adiposity : type_a,random_forest,0,0,0.6538390379278447,"{'max_features': 'log2', 'max_leaf_nodes': 5, 'bootstrap': True, 'max_depth': 10}",0,0,0,0,0,0
tobacco_use : abdominal_adiposity : overall_obesity,linear,0,0,0.09421927252310719,{'normalize': False},0,0,0,0,0,0
tobacco_use : abdominal_adiposity : overall_obesity,knn,0,0,0.6190564292321924,"{'n_neighbors': 20, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
tobacco_use : abdominal_adiposity : overall_obesity,logistic,0,0,0.7032839962997225,"{'penalty': 'l1', 'solver': 'lbfgs'}",0,0,0,0,0,0
tobacco_use : abdominal_adiposity : overall_obesity,gaussian,0,0,0.6839037927844589,{},0,0,0,0,0,0
tobacco_use : abdominal_adiposity : overall_obesity,svc,0,0,0.6752081406105458,"{'C': 100, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
tobacco_use : abdominal_adiposity : overall_obesity,decision_tree,0,0,0.6127659574468085,"{'max_features': 'log2', 'max_leaf_nodes': 5, 'max_depth': 20}",0,0,0,0,0,0
tobacco_use : abdominal_adiposity : overall_obesity,random_forest,0,0,0.632099907493062,"{'max_features': 'sqrt', 'max_leaf_nodes': 5, 'bootstrap': True, 'max_depth': 5}",0,0,0,0,0,0
tobacco_use : abdominal_adiposity : alcohol_use,linear,0,0,0.08064075571464507,{'normalize': True},0,0,0,0,0,0
tobacco_use : abdominal_adiposity : alcohol_use,knn,0,0,0.6600370027752079,"{'n_neighbors': 40, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
tobacco_use : abdominal_adiposity : alcohol_use,logistic,0,0,0.6903330249768733,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
tobacco_use : abdominal_adiposity : alcohol_use,gaussian,0,0,0.6817761332099908,{},0,0,0,0,0,0
tobacco_use : abdominal_adiposity : alcohol_use,svc,0,0,0.6882053654024052,"{'C': 10, 'shrinking': True, 'gamma': 0.0, 'degree': 1, 'probability': True}",0,0,0,0,0,0
tobacco_use : abdominal_adiposity : alcohol_use,decision_tree,0,0,0.5869565217391305,"{'max_features': None, 'max_leaf_nodes': 5, 'max_depth': 1}",0,0,0,0,0,0
tobacco_use : abdominal_adiposity : alcohol_use,random_forest,0,0,0.6450508788159113,"{'max_features': None, 'max_leaf_nodes': 20, 'bootstrap': True, 'max_depth': 1}",0,0,0,0,0,0
tobacco_use : abdominal_adiposity : age,linear,0,0,0.1286177428006808,{'normalize': False},0,0,0,0,0,0
tobacco_use : abdominal_adiposity : age,knn,0,0,0.63418131359852,"{'n_neighbors': 40, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
tobacco_use : abdominal_adiposity : age,logistic,0,0,0.7033765032377428,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
tobacco_use : abdominal_adiposity : age,gaussian,0,0,0.6796947271045328,{},0,0,0,0,0,0
tobacco_use : abdominal_adiposity : age,svc,0,0,0.6838112858464385,"{'C': 1, 'shrinking': True, 'gamma': 0.0, 'degree': 1, 'probability': True}",0,0,0,0,0,0
tobacco_use : abdominal_adiposity : age,decision_tree,0,0,0.6060129509713229,"{'max_features': 'sqrt', 'max_leaf_nodes': 20, 'max_depth': 1}",0,0,0,0,0,0
tobacco_use : abdominal_adiposity : age,random_forest,0,0,0.6580018501387603,"{'max_features': 'sqrt', 'max_leaf_nodes': 5, 'bootstrap': True, 'max_depth': 10}",0,0,0,0,0,0
tobacco_use : family_history : type_a,linear,0,0,0.11784567734579603,{'normalize': False},0,0,0,0,0,0
tobacco_use : family_history : type_a,knn,0,0,0.6427382053654024,"{'n_neighbors': 30, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
tobacco_use : family_history : type_a,logistic,0,0,0.6992136910268272,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
tobacco_use : family_history : type_a,gaussian,0,0,0.690518038852914,{},0,0,0,0,0,0
tobacco_use : family_history : type_a,svc,0,0,0.6882978723404255,"{'C': 100, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
tobacco_use : family_history : type_a,decision_tree,0,0,0.6190101757631823,"{'max_features': 'sqrt', 'max_leaf_nodes': 5, 'max_depth': 30}",0,0,0,0,0,0
tobacco_use : family_history : type_a,random_forest,0,0,0.6321924144310824,"{'max_features': 'log2', 'max_leaf_nodes': 5, 'bootstrap': False, 'max_depth': 5}",0,0,0,0,0,0
tobacco_use : family_history : overall_obesity,linear,0,0,0.11081007457721201,{'normalize': False},0,0,0,0,0,0
tobacco_use : family_history : overall_obesity,knn,0,0,0.6406105457909342,"{'n_neighbors': 40, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
tobacco_use : family_history : overall_obesity,logistic,0,0,0.6732192414431082,"{'penalty': 'l1', 'solver': 'lbfgs'}",0,0,0,0,0,0
tobacco_use : family_history : overall_obesity,gaussian,0,0,0.688436632747456,{},0,0,0,0,0,0
tobacco_use : family_history : overall_obesity,svc,0,0,0.6774745605920444,"{'C': 1, 'shrinking': True, 'gamma': 0.0, 'degree': 1, 'probability': True}",0,0,0,0,0,0
tobacco_use : family_history : overall_obesity,decision_tree,0,0,0.5888991674375579,"{'max_features': 'log2', 'max_leaf_nodes': 25, 'max_depth': 10}",0,0,0,0,0,0
tobacco_use : family_history : overall_obesity,random_forest,0,0,0.6298797409805736,"{'max_features': 'sqrt', 'max_leaf_nodes': 10, 'bootstrap': False, 'max_depth': 20}",0,0,0,0,0,0
tobacco_use : family_history : alcohol_use,linear,0,0,0.10849682523772297,{'normalize': True},0,0,0,0,0,0
tobacco_use : family_history : alcohol_use,knn,0,0,0.6685938945420906,"{'n_neighbors': 50, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
tobacco_use : family_history : alcohol_use,logistic,0,0,0.6796484736355227,"{'penalty': 'l1', 'solver': 'lbfgs'}",0,0,0,0,0,0
tobacco_use : family_history : alcohol_use,gaussian,0,0,0.6753931544865864,{},0,0,0,0,0,0
tobacco_use : family_history : alcohol_use,svc,0,0,0.6774283071230341,"{'C': 100, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
tobacco_use : family_history : alcohol_use,decision_tree,0,0,0.6061054579093432,"{'max_features': 'sqrt', 'max_leaf_nodes': 20, 'max_depth': 30}",0,0,0,0,0,0
tobacco_use : family_history : alcohol_use,random_forest,0,0,0.6601295097132284,"{'max_features': 'sqrt', 'max_leaf_nodes': 5, 'bootstrap': True, 'max_depth': 30}",0,0,0,0,0,0
tobacco_use : family_history : age,linear,0,0,0.16085872022177913,{'normalize': True},0,0,0,0,0,0
tobacco_use : family_history : age,knn,0,0,0.7013876040703053,"{'n_neighbors': 30, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
tobacco_use : family_history : age,logistic,0,0,0.7251618871415355,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
tobacco_use : family_history : age,gaussian,0,0,0.7230342275670676,{},0,0,0,0,0,0
tobacco_use : family_history : age,svc,0,0,0.7120721554116558,"{'C': 100, 'shrinking': True, 'gamma': 0.0, 'degree': 1, 'probability': True}",0,0,0,0,0,0
tobacco_use : family_history : age,decision_tree,0,0,0.6211840888066605,"{'max_features': 'auto', 'max_leaf_nodes': 5, 'max_depth': 15}",0,0,0,0,0,0
tobacco_use : family_history : age,random_forest,0,0,0.6667900092506939,"{'max_features': None, 'max_leaf_nodes': 30, 'bootstrap': True, 'max_depth': 1}",0,0,0,0,0,0
tobacco_use : type_a : overall_obesity,linear,0,0,0.06448435398809983,{'normalize': True},0,0,0,0,0,0
tobacco_use : type_a : overall_obesity,knn,0,0,0.6144310823311747,"{'n_neighbors': 40, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
tobacco_use : type_a : overall_obesity,logistic,0,0,0.677382053654024,"{'penalty': 'l1', 'solver': 'lbfgs'}",0,0,0,0,0,0
tobacco_use : type_a : overall_obesity,gaussian,0,0,0.6882978723404255,{},0,0,0,0,0,0
tobacco_use : type_a : overall_obesity,svc,0,0,0.6796947271045328,"{'C': 1, 'shrinking': True, 'gamma': 0.0, 'degree': 1, 'probability': True}",0,0,0,0,0,0
tobacco_use : type_a : overall_obesity,decision_tree,0,0,0.6105457909343202,"{'max_features': 'log2', 'max_leaf_nodes': 10, 'max_depth': 5}",0,0,0,0,0,0
tobacco_use : type_a : overall_obesity,random_forest,0,0,0.6580018501387606,"{'max_features': 'auto', 'max_leaf_nodes': 5, 'bootstrap': True, 'max_depth': 5}",0,0,0,0,0,0
tobacco_use : type_a : alcohol_use,linear,0,0,0.05752359918747059,{'normalize': True},0,0,0,0,0,0
tobacco_use : type_a : alcohol_use,knn,0,0,0.6232654949121186,"{'n_neighbors': 30, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
tobacco_use : type_a : alcohol_use,logistic,0,0,0.6752081406105457,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
tobacco_use : type_a : alcohol_use,gaussian,0,0,0.6709065679925994,{},0,0,0,0,0,0
tobacco_use : type_a : alcohol_use,svc,0,0,0.6709065679925995,"{'C': 1000, 'shrinking': True, 'gamma': 0.0001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
